ID	Species	R or P	Reaction Name	Mass
923_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
923_0	C(CC(CC(C(C(C)=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
925_0	C(C)=O	-1	Aldol Condensation	44.026214748
925_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
925_0	C(CC(C(C(C)=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
927_0	C(C)=O	-1	Aldol Condensation	44.026214748
927_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
927_0	C(CC(C)(C(C(CC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
929_0	C(C)=O	-1	Aldol Condensation	44.026214748
929_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
929_0	C(C(C(C(C(C)=O)O)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
929_1	C(C)=O	-1	Knoevenagel C	44.026214748
929_1	C(CC(C(C(C)=O)O)=O)=O	-1	Knoevenagel C	144.042258736
929_1	C(C(C(C(C(C)=O)O)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
931_0	C(C)=O	-1	Aldol Condensation	44.026214748
931_0	C(CC(C(C(C)=O)O)=O)=O	-1	Aldol Condensation	144.042258736
931_0	C(CC(C(C(CC(C)O)=O)O)=O)=O	1	Aldol Condensation	188.068473484
932_0	C(C)=O	-1	Aldol Condensation	44.026214748
932_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
932_0	C(CC(C(CC(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
934_0	C(C)=O	-1	Aldol Condensation	44.026214748
934_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
934_0	C(CC(C(CC=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
936_0	C(C)=O	-1	Aldol Condensation	44.026214748
936_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
936_0	C(CC(CC(C(CC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
938_0	C(C)=O	-1	Aldol Condensation	44.026214748
938_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
938_0	C(CC(C(C(C=O)C(C)O)=O)O)=O	1	Aldol Condensation	188.068473484
938_1	C(C)=O	-1	Knoevenagel C	44.026214748
938_1	C(CC(C(CC=O)O)=O)=O	-1	Knoevenagel C	144.042258736
938_1	C(CC(C(C(C=O)C(C)O)=O)O)=O	1	Knoevenagel C	188.068473484
940_0	C(C)=O	-1	Aldol Condensation	44.026214748
940_0	C(CC(C(CC=O)O)=O)=O	-1	Aldol Condensation	144.042258736
940_0	C(C(C(C)O)C(C(CC=O)=O)O)=O	1	Aldol Condensation	188.068473484
940_1	C(C)=O	-1	Knoevenagel C	44.026214748
940_1	C(CC(C(CC=O)O)=O)=O	-1	Knoevenagel C	144.042258736
940_1	C(C(C(C)O)C(C(CC=O)=O)O)=O	1	Knoevenagel C	188.068473484
942_0	C(C)=O	-1	Aldol Condensation	44.026214748
942_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
942_0	C(CC(C(C(CC(C)=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
944_0	C(C)=O	-1	Aldol Condensation	44.026214748
944_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
944_0	C(CC(C(C=O)O)(CC(C)=O)O)=O	1	Aldol Condensation	188.068473484
946_0	C(C)=O	-1	Aldol Condensation	44.026214748
946_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
946_0	C(C(C(CC(C)(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
948_0	C(C)=O	-1	Aldol Condensation	44.026214748
948_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
948_0	C(C(C=O)O)(C(C(C)=O)C(C)O)=O	1	Aldol Condensation	188.068473484
948_1	C(C)=O	-1	Knoevenagel C	44.026214748
948_1	C(C(C=O)O)(CC(C)=O)=O	-1	Knoevenagel C	144.042258736
948_1	C(C(C=O)O)(C(C(C)=O)C(C)O)=O	1	Knoevenagel C	188.068473484
950_0	C(C)=O	-1	Aldol Condensation	44.026214748
950_0	C(C(C=O)O)(CC(C)=O)=O	-1	Aldol Condensation	144.042258736
950_0	C(C(C=O)O)(CC(CC(C)O)=O)=O	1	Aldol Condensation	188.068473484
952_0	C(C)=O	-1	Aldol Condensation	44.026214748
952_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
952_0	C(CC(C(C(CCC=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
954_0	C(C)=O	-1	Aldol Condensation	44.026214748
954_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
954_0	C(CCC(C(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
956_0	C(C)=O	-1	Aldol Condensation	44.026214748
956_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
956_0	C(C(C(CCC(CC=O)O)=O)O)=O	1	Aldol Condensation	188.068473484
958_0	C(C)=O	-1	Aldol Condensation	44.026214748
958_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
958_0	C(C(C(C)O)CC=O)(C(C=O)O)=O	1	Aldol Condensation	188.068473484
960_0	C(C)=O	-1	Aldol Condensation	44.026214748
960_0	C(C(C(CCC=O)=O)O)=O	-1	Aldol Condensation	144.042258736
960_0	C(C(C(C)O)CC(C(C=O)O)=O)=O	1	Aldol Condensation	188.068473484
962_0	C(C)=O	-1	Aldol Condensation	44.026214748
962_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
962_0	C(CC(C(CC(C(C)=O)=O)O)O)=O	1	Aldol Condensation	188.068473484
964_0	C(C)=O	-1	Aldol Condensation	44.026214748
964_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
964_0	C(C)(C(CC(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
966_0	C(C)=O	-1	Aldol Condensation	44.026214748
966_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
966_0	C(CC(C=O)O)(C(C)(CC=O)O)=O	1	Aldol Condensation	188.068473484
968_0	C(C)=O	-1	Aldol Condensation	44.026214748
968_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
968_0	C(C(C(C(C(C)=O)=O)C(C)O)O)=O	1	Aldol Condensation	188.068473484
968_1	C(C)=O	-1	Knoevenagel C	44.026214748
968_1	C(C(CC(C(C)=O)=O)O)=O	-1	Knoevenagel C	144.042258736
968_1	C(C(C(C(C(C)=O)=O)C(C)O)O)=O	1	Knoevenagel C	188.068473484
970_0	C(C)=O	-1	Aldol Condensation	44.026214748
970_0	C(C(CC(C(C)=O)=O)O)=O	-1	Aldol Condensation	144.042258736
970_0	C(C(CC(C(CC(C)O)=O)=O)O)=O	1	Aldol Condensation	188.068473484
972_0	C(C)=O	-1	Aldol Condensation	44.026214748
972_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
972_0	C(CC(CC(C(CC=O)O)O)=O)=O	1	Aldol Condensation	188.068473484
974_0	C(C)=O	-1	Aldol Condensation	44.026214748
974_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
974_0	C(CC(CC(C=O)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
976_0	C(C)=O	-1	Aldol Condensation	44.026214748
976_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
976_0	C(CC(C=O)O)(CC(CC=O)O)=O	1	Aldol Condensation	188.068473484
978_0	C(C)=O	-1	Aldol Condensation	44.026214748
978_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
978_0	C(C(C(C)O)C(C=O)O)(CC=O)=O	1	Aldol Condensation	188.068473484
978_1	C(C)=O	-1	Knoevenagel C	44.026214748
978_1	C(CC(CC(C=O)O)=O)=O	-1	Knoevenagel C	144.042258736
978_1	C(C(C(C)O)C(C=O)O)(CC=O)=O	1	Knoevenagel C	188.068473484
980_0	C(C)=O	-1	Aldol Condensation	44.026214748
980_0	C(CC(CC(C=O)O)=O)=O	-1	Aldol Condensation	144.042258736
980_0	C(CC(C=O)O)(C(C=O)C(C)O)=O	1	Aldol Condensation	188.068473484
980_1	C(C)=O	-1	Knoevenagel C	44.026214748
980_1	C(CC(CC(C=O)O)=O)=O	-1	Knoevenagel C	144.042258736
980_1	C(CC(C=O)O)(C(C=O)C(C)O)=O	1	Knoevenagel C	188.068473484
982_0	C(C)=O	-1	Aldol Condensation	44.026214748
982_0	C(C(CO)O)=CC(C=O)=O	-1	Aldol Condensation	144.042258736
982_0	C(CC(C(C=CC(CO)O)=O)O)=O	1	Aldol Condensation	188.068473484
984_0	C(C)=O	-1	Aldol Condensation	44.026214748
984_0	C(C(CO)O)=CC(C=O)=O	-1	Aldol Condensation	144.042258736
984_0	C(C(C=CC(CO)O)(CC=O)O)=O	1	Aldol Condensation	188.068473484
986_0	C(C)=O	-1	Aldol Condensation	44.026214748
986_0	C(C(C(C=CCO)=O)O)=O	-1	Aldol Condensation	144.042258736
986_0	C(CC(C(C(C=CCO)=O)O)O)=O	1	Aldol Condensation	188.068473484
988_0	C(C)=O	-1	Aldol Condensation	44.026214748
988_0	C(C(C(C=CCO)=O)O)=O	-1	Aldol Condensation	144.042258736
988_0	C(CC(C=CCO)(C(C=O)O)O)=O	1	Aldol Condensation	188.068473484
990_0	C(C)=O	-1	Aldol Condensation	44.026214748
990_0	C(C=CC(C(CO)O)=O)=O	-1	Aldol Condensation	144.042258736
990_0	C(CC(C=CC(C(CO)O)=O)O)=O	1	Aldol Condensation	188.068473484
992_0	C(C)=O	-1	Aldol Condensation	44.026214748
992_0	C(C=CC(C(CO)O)=O)=O	-1	Aldol Condensation	144.042258736
992_0	C(CC(C=CC=O)(C(CO)O)O)=O	1	Aldol Condensation	188.068473484
994_0	C(C)=O	-1	Aldol Condensation	44.026214748
994_0	C(C(C(C(C=C)=O)O)O)=O	-1	Aldol Condensation	144.042258736
994_0	C(CC(C(C(C(C=C)=O)O)O)O)=O	1	Aldol Condensation	188.068473484
996_0	C(C)=O	-1	Aldol Condensation	44.026214748
996_0	C(C(C(C(C=C)=O)O)O)=O	-1	Aldol Condensation	144.042258736
996_0	C(C(C(C(C=C)(CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
998_0	C(C)=O	-1	Aldol Condensation	44.026214748
998_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
998_0	C(CC(C(C=CC(CO)=O)O)O)=O	1	Aldol Condensation	188.068473484
1000_0	C(C)=O	-1	Aldol Condensation	44.026214748
1000_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
1000_0	C(C(C=CC(CO)(CC=O)O)O)=O	1	Aldol Condensation	188.068473484
1002_0	C(C)=O	-1	Aldol Condensation	44.026214748
1002_0	C(C(C=CC(CO)=O)O)=O	-1	Aldol Condensation	144.042258736
1002_0	C(C(C=CC(C(C(C)O)O)=O)O)=O	1	Aldol Condensation	188.068473484
1002_1	C(C)=O	-1	Knoevenagel H	44.026214748
1002_1	C(C(C=CC(CO)=O)O)=O	-1	Knoevenagel H	144.042258736
1002_1	C(C(C=CC(C(C(C)O)O)=O)O)=O	1	Knoevenagel H	188.068473484
1004_0	C(C)=O	-1	Aldol Condensation	44.026214748
1004_0	C(C(C(C=CC=O)O)O)=O	-1	Aldol Condensation	144.042258736
1004_0	C(CC(C(C(C=CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
1006_0	C(C)=O	-1	Aldol Condensation	44.026214748
1006_0	C(C(C(C=CC=O)O)O)=O	-1	Aldol Condensation	144.042258736
1006_0	C(C(C(C=CC(CC=O)O)O)O)=O	1	Aldol Condensation	188.068473484
1008_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1008_0	C(CO)(CO)=O	-1	Aldol Condensation	90.031694052
1008_0	C(C(C(CO)(CO)O)O)=O	1	Aldol Condensation	150.05282342
1008_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1008_1	C(CO)(CO)=O	-1	Knoevenagel H	90.031694052
1008_1	C(C(C(CO)(CO)O)O)=O	1	Knoevenagel H	150.05282342
1010_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1010_0	C(CO)(CO)=O	-1	Aldol Condensation	90.031694052
1010_0	C(CO)(C(C(CO)O)O)=O	1	Aldol Condensation	150.05282342
1010_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1010_1	C(CO)(CO)=O	-1	Knoevenagel H	90.031694052
1010_1	C(CO)(C(C(CO)O)O)=O	1	Knoevenagel H	150.05282342
1012_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1012_0	C(C(CO)O)=O	-1	Aldol Condensation	90.031694052
1012_0	C(C(C(C(CO)O)O)O)=O	1	Aldol Condensation	150.05282342
1012_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1012_1	C(C(CO)O)=O	-1	Knoevenagel H	90.031694052
1012_1	C(C(C(C(CO)O)O)O)=O	1	Knoevenagel H	150.05282342
1013_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1013_0	C(C(C)=O)=O	-1	Aldol Condensation	72.021129368
1013_0	C(C(C(C(C)=O)O)O)=O	1	Aldol Condensation	132.042258736
1013_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1013_1	C(C(C)=O)=O	-1	Knoevenagel H	72.021129368
1013_1	C(C(C(C(C)=O)O)O)=O	1	Knoevenagel H	132.042258736
1015_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1015_0	C(C(C)=O)=O	-1	Aldol Condensation	72.021129368
1015_0	C(C(C)(C(C=O)O)O)=O	1	Aldol Condensation	132.042258736
1015_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1015_1	C(C(C)=O)=O	-1	Knoevenagel H	72.021129368
1015_1	C(C(C)(C(C=O)O)O)=O	1	Knoevenagel H	132.042258736
1017_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1017_0	C(C(C)=O)=O	-1	Aldol Condensation	72.021129368
1017_0	C(C(CC(CO)O)=O)=O	1	Aldol Condensation	132.042258736
1018_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1018_0	C(CC(CO)=O)=O	-1	Aldol Condensation	102.031694052
1018_0	C(C(C(CC(CO)=O)O)O)=O	1	Aldol Condensation	162.05282342
1018_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1018_1	C(CC(CO)=O)=O	-1	Knoevenagel H	102.031694052
1018_1	C(C(C(CC(CO)=O)O)O)=O	1	Knoevenagel H	162.05282342
1020_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1020_0	C(CC(CO)=O)=O	-1	Aldol Condensation	102.031694052
1020_0	C(CC(CO)(C(C=O)O)O)=O	1	Aldol Condensation	162.05282342
1020_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1020_1	C(CC(CO)=O)=O	-1	Knoevenagel H	102.031694052
1020_1	C(CC(CO)(C(C=O)O)O)=O	1	Knoevenagel H	162.05282342
1022_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1022_0	C(CC(CO)=O)=O	-1	Aldol Condensation	102.031694052
1022_0	C(C(C(CO)=O)C(CO)O)=O	1	Aldol Condensation	162.05282342
1022_1	C(CO)=O	-1	Knoevenagel C	60.021129368000004
1022_1	C(CC(CO)=O)=O	-1	Knoevenagel C	102.031694052
1022_1	C(C(C(CO)=O)C(CO)O)=O	1	Knoevenagel C	162.05282342
1023_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1023_0	C(CC(CO)=O)=O	-1	Aldol Condensation	102.031694052
1023_0	C(CC(C(C(CO)O)O)=O)=O	1	Aldol Condensation	162.05282342
1023_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1023_1	C(CC(CO)=O)=O	-1	Knoevenagel H	102.031694052
1023_1	C(CC(C(C(CO)O)O)=O)=O	1	Knoevenagel H	162.05282342
1024_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1024_0	C(C(C(C)=O)O)=O	-1	Aldol Condensation	102.031694052
1024_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Aldol Condensation	162.05282342
1024_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1024_1	C(C(C(C)=O)O)=O	-1	Knoevenagel H	102.031694052
1024_1	C(C(C(C(C(C)=O)O)O)O)=O	1	Knoevenagel H	162.05282342
1026_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1026_0	C(C(C(C)=O)O)=O	-1	Aldol Condensation	102.031694052
1026_0	C(C(C(C)(C(C=O)O)O)O)=O	1	Aldol Condensation	162.05282342
1026_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1026_1	C(C(C(C)=O)O)=O	-1	Knoevenagel H	102.031694052
1026_1	C(C(C(C)(C(C=O)O)O)O)=O	1	Knoevenagel H	162.05282342
1027_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1027_0	C(C(C(C)=O)O)=O	-1	Aldol Condensation	102.031694052
1027_0	C(C(C(CC(CO)O)=O)O)=O	1	Aldol Condensation	162.05282342
1028_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1028_0	C(C=O)=O	-1	Aldol Condensation	58.005479304000005
1028_0	C(C(C(C=O)O)O)=O	1	Aldol Condensation	118.02660867200001
1028_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1028_1	C(C=O)=O	-1	Knoevenagel H	58.005479304000005
1028_1	C(C(C(C=O)O)O)=O	1	Knoevenagel H	118.02660867200001
1030_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1030_0	C(C)(C(CO)O)=O	-1	Aldol Condensation	104.047344116
1030_0	C(C(C(C)(C(CO)O)O)O)=O	1	Aldol Condensation	164.068473484
1030_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1030_1	C(C)(C(CO)O)=O	-1	Knoevenagel H	104.047344116
1030_1	C(C(C(C)(C(CO)O)O)O)=O	1	Knoevenagel H	164.068473484
1031_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1031_0	C(C)(C(CO)O)=O	-1	Aldol Condensation	104.047344116
1031_0	C(C(CO)O)(CC(CO)O)=O	1	Aldol Condensation	164.068473484
1032_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1032_0	C(C(CC(CO)=O)O)=O	-1	Aldol Condensation	132.042258736
1032_0	C(C(C(C(CC(CO)=O)O)O)O)=O	1	Aldol Condensation	192.063388104
1032_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1032_1	C(C(CC(CO)=O)O)=O	-1	Knoevenagel H	132.042258736
1032_1	C(C(C(C(CC(CO)=O)O)O)O)=O	1	Knoevenagel H	192.063388104
1034_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1034_0	C(C(CC(CO)=O)O)=O	-1	Aldol Condensation	132.042258736
1034_0	C(C(CC(CO)(C(C=O)O)O)O)=O	1	Aldol Condensation	192.063388104
1034_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1034_1	C(C(CC(CO)=O)O)=O	-1	Knoevenagel H	132.042258736
1034_1	C(C(CC(CO)(C(C=O)O)O)O)=O	1	Knoevenagel H	192.063388104
1036_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1036_0	C(C(CC(CO)=O)O)=O	-1	Aldol Condensation	132.042258736
1036_0	C(CO)(C(C(CO)O)C(C=O)O)=O	1	Aldol Condensation	192.063388104
1036_1	C(CO)=O	-1	Knoevenagel C	60.021129368000004
1036_1	C(C(CC(CO)=O)O)=O	-1	Knoevenagel C	132.042258736
1036_1	C(CO)(C(C(CO)O)C(C=O)O)=O	1	Knoevenagel C	192.063388104
1038_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1038_0	C(C(CC(CO)=O)O)=O	-1	Aldol Condensation	132.042258736
1038_0	C(CC(C=O)O)(C(C(CO)O)O)=O	1	Aldol Condensation	192.063388104
1038_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1038_1	C(C(CC(CO)=O)O)=O	-1	Knoevenagel H	132.042258736
1038_1	C(CC(C=O)O)(C(C(CO)O)O)=O	1	Knoevenagel H	192.063388104
1039_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1039_0	C=O	-1	Aldol Condensation	30.010564684
1039_0	C(C(CO)O)=O	1	Aldol Condensation	90.031694052
1039_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1039_1	C=O	-1	Knoevenagel H	30.010564684
1039_1	C(C(CO)O)=O	1	Knoevenagel H	90.031694052
1040_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1040_0	C(C(CCO)=O)=O	-1	Aldol Condensation	102.031694052
1040_0	C(C(C(C=O)O)O)(CCO)=O	1	Aldol Condensation	162.05282342
1040_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1040_1	C(C(CCO)=O)=O	-1	Knoevenagel H	102.031694052
1040_1	C(C(C(C=O)O)O)(CCO)=O	1	Knoevenagel H	162.05282342
1042_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1042_0	C(C(CCO)=O)=O	-1	Aldol Condensation	102.031694052
1042_0	C(C(CCO)(C(C=O)O)O)=O	1	Aldol Condensation	162.05282342
1042_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1042_1	C(C(CCO)=O)=O	-1	Knoevenagel H	102.031694052
1042_1	C(C(CCO)(C(C=O)O)O)=O	1	Knoevenagel H	162.05282342
1044_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1044_0	C(C(CCO)=O)=O	-1	Aldol Condensation	102.031694052
1044_0	C(C(C(CO)C(CO)O)=O)=O	1	Aldol Condensation	162.05282342
1044_1	C(CO)=O	-1	Knoevenagel C	60.021129368000004
1044_1	C(C(CCO)=O)=O	-1	Knoevenagel C	102.031694052
1044_1	C(C(C(CO)C(CO)O)=O)=O	1	Knoevenagel C	162.05282342
1046_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1046_0	C(CO)(CCO)=O	-1	Aldol Condensation	104.047344116
1046_0	C(C(C(CO)(CCO)O)O)=O	1	Aldol Condensation	164.068473484
1046_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1046_1	C(CO)(CCO)=O	-1	Knoevenagel H	104.047344116
1046_1	C(C(C(CO)(CCO)O)O)=O	1	Knoevenagel H	164.068473484
1047_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1047_0	C(CO)(CCO)=O	-1	Aldol Condensation	104.047344116
1047_0	C(C(C(CO)O)O)(CCO)=O	1	Aldol Condensation	164.068473484
1047_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1047_1	C(CO)(CCO)=O	-1	Knoevenagel H	104.047344116
1047_1	C(C(C(CO)O)O)(CCO)=O	1	Knoevenagel H	164.068473484
1049_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1049_0	C(CO)(CCO)=O	-1	Aldol Condensation	104.047344116
1049_0	C(CO)(C(CO)C(CO)O)=O	1	Aldol Condensation	164.068473484
1049_1	C(CO)=O	-1	Knoevenagel C	60.021129368000004
1049_1	C(CO)(CCO)=O	-1	Knoevenagel C	104.047344116
1049_1	C(CO)(C(CO)C(CO)O)=O	1	Knoevenagel C	164.068473484
1050_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1050_0	C(C(C(C(C)=O)O)O)=O	-1	Aldol Condensation	132.042258736
1050_0	C(C(C(C(C(C(C)=O)O)O)O)O)=O	1	Aldol Condensation	192.063388104
1050_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1050_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H	132.042258736
1050_1	C(C(C(C(C(C(C)=O)O)O)O)O)=O	1	Knoevenagel H	192.063388104
1052_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1052_0	C(C(C(C(C)=O)O)O)=O	-1	Aldol Condensation	132.042258736
1052_0	C(C(C(C(C)(C(C=O)O)O)O)O)=O	1	Aldol Condensation	192.063388104
1052_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1052_1	C(C(C(C(C)=O)O)O)=O	-1	Knoevenagel H	132.042258736
1052_1	C(C(C(C(C)(C(C=O)O)O)O)O)=O	1	Knoevenagel H	192.063388104
1054_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1054_0	C(C(C(C(C)=O)O)O)=O	-1	Aldol Condensation	132.042258736
1054_0	C(C(C(C=O)O)O)(CC(CO)O)=O	1	Aldol Condensation	192.063388104
1056_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1056_0	C(C(C=O)O)=O	-1	Aldol Condensation	88.016043988
1056_0	C(C(C(C(C=O)O)O)O)=O	1	Aldol Condensation	148.037173356
1056_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1056_1	C(C(C=O)O)=O	-1	Knoevenagel H	88.016043988
1056_1	C(C(C(C(C=O)O)O)O)=O	1	Knoevenagel H	148.037173356
1058_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1058_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
1058_0	C(C(C(CO)(C)O)O)=O	1	Aldol Condensation	134.0579088
1058_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1058_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
1058_1	C(C(C(CO)(C)O)O)=O	1	Knoevenagel H	134.0579088
1060_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1060_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
1060_0	C(CO)(CC(CO)O)=O	1	Aldol Condensation	134.0579088
1062_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1062_0	C(C)(CO)=O	-1	Aldol Condensation	74.036779432
1062_0	C(C)(C(C(CO)O)O)=O	1	Aldol Condensation	134.0579088
1062_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1062_1	C(C)(CO)=O	-1	Knoevenagel H	74.036779432
1062_1	C(C)(C(C(CO)O)O)=O	1	Knoevenagel H	134.0579088
1063_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1063_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
1063_0	C(CC(C(C(C=O)O)O)O)=O	1	Aldol Condensation	162.05282342
1063_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1063_1	C(CC(C=O)O)=O	-1	Knoevenagel H	102.031694052
1063_1	C(CC(C(C(C=O)O)O)O)=O	1	Knoevenagel H	162.05282342
1064_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1064_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
1064_0	C(C(C(CC(C=O)O)O)O)=O	1	Aldol Condensation	162.05282342
1064_1	C(CO)=O	-1	Knoevenagel H	60.021129368000004
1064_1	C(CC(C=O)O)=O	-1	Knoevenagel H	102.031694052
1064_1	C(C(C(CC(C=O)O)O)O)=O	1	Knoevenagel H	162.05282342
1066_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
1066_0	C(CC(C=O)O)=O	-1	Aldol Condensation	102.031694052
1066_0	C(C(C(CO)O)C(C=O)O)=O	1	Aldol Condensation	162.05282342
1066_1	C(CO)=O	-1	Knoevenagel C	60.021129368000004
1066_1	C(CC(C=O)O)=O	-1	Knoevenagel C	102.031694052
1066_1	C(C(C(CO)O)C(C=O)O)=O	1	Knoevenagel C	162.05282342
1068_0	C(CO)=O	-1	Aldol Condensation	60.021129368000004
