Source,Target,R or P,Reaction Name,Mass
17817_0,C(CC=CC(CC(CO)=O)=O)=O,1,Elimination2,170.0579088
17819_0,O,1,Elimination2,18.010564684
17819_0,C(CC(CC(CO)=O)=CC=O)=O,1,Elimination2,170.0579088
17821_0,O,1,Elimination2,18.010564684
17821_0,C(CC(CC=O)=CC(CO)=O)=O,1,Elimination2,170.0579088
17823_0,O,1,Elimination2,18.010564684
17823_0,C(CC=O)(CC(CO)=CC=O)=O,1,Elimination2,170.0579088
17825_0,O,1,Elimination2,18.010564684
17825_0,C(CC(CO)=CC(CC=O)=O)=O,1,Elimination2,170.0579088
17827_0,O,1,Elimination2,18.010564684
17827_0,C(C(C(CC(CO)=O)=O)C=C)=O,1,Elimination2,170.0579088
17829_0,O,1,Elimination2,18.010564684
17829_0,C(CO)(CC(C(C=O)=CC)=O)=O,1,Elimination2,170.0579088
17831_0,O,1,Elimination2,18.010564684
17831_0,C(CC(C(C(CO)=O)C=C)=O)=O,1,Elimination2,170.0579088
17833_0,O,1,Elimination2,18.010564684
17833_0,C(CC(C(C(CO)=O)=CC)=O)=O,1,Elimination2,170.0579088
17835_0,O,1,Elimination2,18.010564684
17835_0,C(CC(CC(C(C=C)O)=O)=O)=O,1,Elimination2,170.0579088
17837_0,O,1,Elimination2,18.010564684
17837_0,C(C(C(C)=O)O)(CC=CC=O)=O,1,Elimination2,170.0579088
17839_0,O,1,Elimination2,18.010564684
17839_0,C(CC=CC(C(C(C)=O)O)=O)=O,1,Elimination2,170.0579088
17841_0,O,1,Elimination2,18.010564684
17841_0,C(CC(C(C(C)=O)O)=CC=O)=O,1,Elimination2,170.0579088
17843_0,O,1,Elimination2,18.010564684
17843_0,C(CC(C(C(C)=CC=O)O)=O)=O,1,Elimination2,170.0579088
17845_0,O,1,Elimination2,18.010564684
17845_0,C(CC(C(C(CC=O)=O)O)=C)=O,1,Elimination2,170.0579088
17847_0,O,1,Elimination2,18.010564684
17847_0,C(C(C(C(C(C)=O)O)=O)C=C)=O,1,Elimination2,170.0579088
17849_0,O,1,Elimination2,18.010564684
17849_0,C(C)(C(C(C(C=O)=CC)=O)O)=O,1,Elimination2,170.0579088
17851_0,O,1,Elimination2,18.010564684
17851_0,C(CC(C(C(CC=C)=O)O)=O)=O,1,Elimination2,170.0579088
17853_0,O,1,Elimination2,18.010564684
17853_0,C(CC(C(C(C=CC)=O)O)=O)=O,1,Elimination2,170.0579088
17855_0,O,1,Elimination2,18.010564684
17855_0,C(CC(C(CC=O)O)=CC=O)=O,1,Elimination2,170.0579088
17856_0,O,1,Elimination2,18.010564684
17856_0,C(CC(C=CC=O)(CC=O)O)=O,1,Elimination2,170.0579088
17858_0,O,1,Elimination2,18.010564684
17858_0,C(CC(C(CC=CC=O)O)=O)=O,1,Elimination2,170.0579088
17859_0,O,1,Elimination2,18.010564684
17859_0,C(CC(C=CC(CC=O)O)=O)=O,1,Elimination2,170.0579088
17861_0,O,1,Elimination2,18.010564684
17861_0,C(CC(C(C=CCC=O)O)=O)=O,1,Elimination2,170.0579088
17863_0,O,1,Elimination2,18.010564684
17863_0,C(C(C(C(CC=O)O)=O)C=C)=O,1,Elimination2,170.0579088
17865_0,O,1,Elimination2,18.010564684
17865_0,C(CC(C(C(C=O)=CC)=O)O)=O,1,Elimination2,170.0579088
17866_0,O,1,Elimination2,18.010564684
17866_0,C(C(C(C=CC=O)=O)C(C)O)=O,1,Elimination2,170.0579088
17868_0,O,1,Elimination2,18.010564684
17868_0,C(C(C=C)C(C(CC=O)=O)O)=O,1,Elimination2,170.0579088
17870_0,O,1,Elimination2,18.010564684
17870_0,C(CC(C(C(C=O)=CC)O)=O)=O,1,Elimination2,170.0579088
17872_0,O,1,Elimination2,18.010564684
17872_0,C(CC(C=C(C=O)C(C)O)=O)=O,1,Elimination2,170.0579088
17874_0,O,1,Elimination2,18.010564684
17874_0,C(C(C=CC=O)O)(CC(C)=O)=O,1,Elimination2,170.0579088
17876_0,O,1,Elimination2,18.010564684
17876_0,C(C(C(CC(C)=O)=CC=O)O)=O,1,Elimination2,170.0579088
17878_0,O,1,Elimination2,18.010564684
17878_0,C(CC(C(C=O)O)=CC(C)=O)=O,1,Elimination2,170.0579088
17880_0,O,1,Elimination2,18.010564684
17880_0,C(C(C=O)O)(CC(C)=CC=O)=O,1,Elimination2,170.0579088
17882_0,O,1,Elimination2,18.010564684
17882_0,C(CC(C)=CC(C(C=O)O)=O)=O,1,Elimination2,170.0579088
17884_0,O,1,Elimination2,18.010564684
17884_0,C(CC(CC(C(C=O)O)=O)=C)=O,1,Elimination2,170.0579088
17886_0,O,1,Elimination2,18.010564684
17886_0,C(C(C(C(C(C)=O)C=C)=O)O)=O,1,Elimination2,170.0579088
17888_0,O,1,Elimination2,18.010564684
17888_0,C(C(C(C(C(C)=O)=CC)=O)O)=O,1,Elimination2,170.0579088
17890_0,O,1,Elimination2,18.010564684
17890_0,C(C(C(CC(CC=C)=O)=O)O)=O,1,Elimination2,170.0579088
17892_0,O,1,Elimination2,18.010564684
17892_0,C(C(C=O)O)(CC(C=CC)=O)=O,1,Elimination2,170.0579088
17893_0,O,1,Elimination2,18.010564684
17893_0,C(CCC(C(C=CC=O)O)=O)=O,1,Elimination2,170.0579088
17895_0,O,1,Elimination2,18.010564684
17895_0,C(C(C(CCC=O)=CC=O)O)=O,1,Elimination2,170.0579088
17897_0,O,1,Elimination2,18.010564684
17897_0,C(CC(C(C=O)O)=CCC=O)=O,1,Elimination2,170.0579088
17899_0,O,1,Elimination2,18.010564684
17899_0,C(C(C(CCC=CC=O)=O)O)=O,1,Elimination2,170.0579088
17901_0,O,1,Elimination2,18.010564684
17901_0,C(CC=CCC(C(C=O)O)=O)=O,1,Elimination2,170.0579088
17902_0,O,1,Elimination2,18.010564684
17902_0,C(C(C=O)O)(C(C=C)CC=O)=O,1,Elimination2,170.0579088
17904_0,O,1,Elimination2,18.010564684
17904_0,C(CC(C(C(C=O)O)=O)=CC)=O,1,Elimination2,170.0579088
17906_0,O,1,Elimination2,18.010564684
17906_0,C(C(C=C)CC(C(C=O)O)=O)=O,1,Elimination2,170.0579088
17908_0,O,1,Elimination2,18.010564684
17908_0,C(C(C=O)O)(CC(C=O)=CC)=O,1,Elimination2,170.0579088
17909_0,O,1,Elimination2,18.010564684
17909_0,C(C(CC(C(C)=O)=O)O)=CC=O,1,Elimination2,170.0579088
17910_0,O,1,Elimination2,18.010564684
17910_0,C(CC(C=CC(C(C)=O)=O)O)=O,1,Elimination2,170.0579088
17912_0,O,1,Elimination2,18.010564684
17912_0,C(C(CC(C(C)=O)=CC=O)O)=O,1,Elimination2,170.0579088
17913_0,O,1,Elimination2,18.010564684
17913_0,C(CC(C(C)=O)(C=CC=O)O)=O,1,Elimination2,170.0579088
17915_0,O,1,Elimination2,18.010564684
17915_0,C(CC(C(C)=O)=CC(C=O)O)=O,1,Elimination2,170.0579088
17917_0,O,1,Elimination2,18.010564684
17917_0,C(C(CC(C(C)=CC=O)=O)O)=O,1,Elimination2,170.0579088
17918_0,O,1,Elimination2,18.010564684
17918_0,C(CC(C(C=CC=O)=O)(C)O)=O,1,Elimination2,170.0579088
17920_0,O,1,Elimination2,18.010564684
17920_0,C(CC(C(CC(C=O)O)=O)=C)=O,1,Elimination2,170.0579088
17922_0,O,1,Elimination2,18.010564684
17922_0,C(C(C(C=C)C(C(C)=O)=O)O)=O,1,Elimination2,170.0579088
17924_0,O,1,Elimination2,18.010564684
17924_0,C(C(C(C(C(C)=O)=O)=CC)O)=O,1,Elimination2,170.0579088
17926_0,O,1,Elimination2,18.010564684
17926_0,C(C(C(C(C)O)=CC=O)=O)(C)=O,1,Elimination2,170.0579088
17928_0,O,1,Elimination2,18.010564684
17928_0,C(C(CC(C(CC=C)=O)=O)O)=O,1,Elimination2,170.0579088
17929_0,O,1,Elimination2,18.010564684
17929_0,C(C(C=CC=O)=O)(CC(C)O)=O,1,Elimination2,170.0579088
17931_0,O,1,Elimination2,18.010564684
17931_0,C(C(CC(C(C=CC)=O)=O)O)=O,1,Elimination2,170.0579088
17932_0,O,1,Elimination2,18.010564684
17932_0,C(CC(CC(C=CC=O)O)=O)=O,1,Elimination2,170.0579088
17933_0,O,1,Elimination2,18.010564684
17933_0,C(CC(C=CC(CC=O)O)=O)=O,1,Elimination2,170.0579088
17935_0,O,1,Elimination2,18.010564684
17935_0,C(CC(CC(C=O)O)=CC=O)=O,1,Elimination2,170.0579088
17936_0,O,1,Elimination2,18.010564684
17936_0,C(CC(C=CC=O)(CC=O)O)=O,1,Elimination2,170.0579088
17938_0,O,1,Elimination2,18.010564684
17938_0,C(CC(CC=O)=CC(C=O)O)=O,1,Elimination2,170.0579088
17940_0,O,1,Elimination2,18.010564684
17940_0,C(C(CC(CC=CC=O)=O)O)=O,1,Elimination2,170.0579088
17941_0,O,1,Elimination2,18.010564684
17941_0,C(CC(CC(C=CC=O)=O)O)=O,1,Elimination2,170.0579088
17943_0,O,1,Elimination2,18.010564684
17943_0,C(CC=CC(CC(C=O)O)=O)=O,1,Elimination2,170.0579088
17945_0,O,1,Elimination2,18.010564684
17945_0,C(CC=O)(C(C=C)C(C=O)O)=O,1,Elimination2,170.0579088
17947_0,O,1,Elimination2,18.010564684
17947_0,C(CC(C(C(C=O)O)=CC)=O)=O,1,Elimination2,170.0579088
17949_0,O,1,Elimination2,18.010564684
17949_0,C(CC(C(C(C)O)=CC=O)=O)=O,1,Elimination2,170.0579088
17951_0,O,1,Elimination2,18.010564684
17951_0,C(C(C(CC(C=O)O)=O)C=C)=O,1,Elimination2,170.0579088
17952_0,O,1,Elimination2,18.010564684
17952_0,C(C(C(C=CC=O)=O)C(C)O)=O,1,Elimination2,170.0579088
17954_0,O,1,Elimination2,18.010564684
17954_0,C(C(CC(C(C=O)=CC)=O)O)=O,1,Elimination2,170.0579088
17956_0,O,1,Elimination2,18.010564684
17956_0,C(C(CO)O)=CC(C=CC=O)=O,1,Elimination2,170.0579088
17958_0,O,1,Elimination2,18.010564684
17958_0,C(C(CO)O)=CC(C=O)=CC=O,1,Elimination2,170.0579088
17960_0,O,1,Elimination2,18.010564684
17960_0,C(C(C(C=CCO)=O)O)=CC=O,1,Elimination2,170.0579088
17962_0,O,1,Elimination2,18.010564684
17962_0,C(C(C(C=CCO)=CC=O)O)=O,1,Elimination2,170.0579088
17964_0,O,1,Elimination2,18.010564684
17964_0,C(C=CC=CC(C(CO)O)=O)=O,1,Elimination2,170.0579088
17966_0,O,1,Elimination2,18.010564684
17966_0,C(C=CC(C(CO)O)=CC=O)=O,1,Elimination2,170.0579088
17967_0,O,1,Elimination2,18.010564684
17967_0,C=CC(C(C(C=CC=O)O)O)=O,1,Elimination2,170.0579088
17969_0,O,1,Elimination2,18.010564684
17969_0,C(C(C(C(C=C)=CC=O)O)O)=O,1,Elimination2,170.0579088
17971_0,O,1,Elimination2,18.010564684
17971_0,C(C(C=CC(CO)=O)O)=CC=O,1,Elimination2,170.0579088
17973_0,O,1,Elimination2,18.010564684
17973_0,C(C(C=CC(CO)=CC=O)O)=O,1,Elimination2,170.0579088
17975_0,O,1,Elimination2,18.010564684
17975_0,C(C(C=CC(C(C=C)O)=O)O)=O,1,Elimination2,170.0579088
17977_0,O,1,Elimination2,18.010564684
17977_0,C(C(C(C=CC=O)O)O)=CC=O,1,Elimination2,170.0579088
17979_0,O,1,Elimination2,18.010564684
17979_0,C(C(C(C=CC=CC=O)O)O)=O,1,Elimination2,170.0579088
17980_0,O,1,Elimination2,18.010564684
17980_0,C(C(C(C=O)=C)O)=O,1,Elimination2,114.031694052
17981_0,O,1,Elimination2,18.010564684
17981_0,C(CO)=CC(C=O)=O,1,Elimination2,114.031694052
17983_0,O,1,Elimination2,18.010564684
17983_0,C(C(C(CO)=CC=O)O)=O,1,Elimination2,144.042258736
17985_0,O,1,Elimination2,18.010564684
17985_0,C(CO)=C(C=O)C(CO)=O,1,Elimination2,144.042258736
17987_0,O,1,Elimination2,18.010564684
17987_0,C(C(C(C(C=O)O)=C)O)=O,1,Elimination2,144.042258736
17989_0,O,1,Elimination2,18.010564684
17989_0,C(C(C(C(CO)O)=C)O)=O,1,Elimination2,146.0579088
17990_0,O,1,Elimination2,18.010564684
17990_0,C(C(C(C=CC=O)(CO)O)O)=O,1,Elimination2,174.05282342
17992_0,O,1,Elimination2,18.010564684
17992_0,C(C(C=C(CO)C(C=O)O)O)=O,1,Elimination2,174.05282342
17994_0,O,1,Elimination2,18.010564684
17994_0,C(C(C(C(CO)=O)=CCO)O)=O,1,Elimination2,174.05282342
17996_0,O,1,Elimination2,18.010564684
17996_0,C(C=C(C(CO)=O)C(CO)O)=O,1,Elimination2,174.05282342
17997_0,O,1,Elimination2,18.010564684
17997_0,C(C=CC(C(C(CO)O)O)=O)=O,1,Elimination2,174.05282342
17999_0,O,1,Elimination2,18.010564684
17999_0,C(C(C(C=O)=CCO)O)=O,1,Elimination2,144.042258736
18000_0,O,1,Elimination2,18.010564684
18000_0,C(C(C=C)(C(C=O)O)O)=O,1,Elimination2,144.042258736
18002_0,O,1,Elimination2,18.010564684
18002_0,C(CO)=C(C(C=O)=O)CO,1,Elimination2,144.042258736
18004_0,O,1,Elimination2,18.010564684
18004_0,C=C(C(C=O)=O)C(CO)O,1,Elimination2,144.042258736
18006_0,O,1,Elimination2,18.010564684
18006_0,C(C(C(CO)=CCO)O)=O,1,Elimination2,146.0579088
18007_0,O,1,Elimination2,18.010564684
18007_0,C(C(C(C=C)(CO)O)O)=O,1,Elimination2,146.0579088
18009_0,O,1,Elimination2,18.010564684
18009_0,C(CO)=C(C(CO)=O)CO,1,Elimination2,146.0579088
18011_0,O,1,Elimination2,18.010564684
18011_0,C=C(C(CO)=O)C(CO)O,1,Elimination2,146.0579088
18013_0,O,1,Elimination2,18.010564684
18013_0,C(C(C(C(C(C=O)O)O)=C)O)=O,1,Elimination2,174.05282342
18015_0,O,1,Elimination2,18.010564684
18015_0,C(C(C(C(C=CCO)=O)O)O)=O,1,Elimination2,174.05282342
18017_0,O,1,Elimination2,18.010564684
18017_0,C(C(C(CO)=C)O)=O,1,Elimination2,116.047344116
18018_0,O,1,Elimination2,18.010564684
18018_0,C(CO)=CC(CO)=O,1,Elimination2,116.047344116
18019_0,O,1,Elimination2,18.010564684
18019_0,C(C(C(C=O)=CCO)O)=O,1,Elimination2,144.042258736
18021_0,O,1,Elimination2,18.010564684
18021_0,C(C=C(C=O)C(CO)O)=O,1,Elimination2,144.042258736
18022_0,O,1,Elimination2,18.010564684
18022_0,C(C(C=C)O)=O,1,Elimination2,86.036779432
18023_0,O,1,Elimination2,18.010564684
18023_0,C(CO)=CC=O,1,Elimination2,86.036779432
18025_0,O,1,Elimination2,18.010564684
18025_0,C(C(C(CO)O)O)=CC(C=O)=O,1,Elimination2,174.05282342
18027_0,O,1,Elimination2,18.010564684
18027_0,C(C(C(CO)O)O)=CC(CO)=O,1,Elimination2,176.068473484
18029_0,O,1,Elimination2,18.010564684
18029_0,C=C(C=O)C(C(C(CO)O)O)=O,1,Elimination2,174.05282342
18031_0,O,1,Elimination2,18.010564684
18031_0,C(C(C(C(CO)=CCO)=O)O)=O,1,Elimination2,174.05282342
18033_0,O,1,Elimination2,18.010564684
18033_0,C(C(C(C(C(CO)O)=C)=O)O)=O,1,Elimination2,174.05282342
18035_0,O,1,Elimination2,18.010564684
18035_0,C(C(CO)=CC=O)(C(CO)O)=O,1,Elimination2,174.05282342
18037_0,O,1,Elimination2,18.010564684
18037_0,C(C(C(C(C(CO)O)=O)=C)O)=O,1,Elimination2,174.05282342
18039_0,O,1,Elimination2,18.010564684
18039_0,C(C(C(C(C(CO)=C)=O)O)O)=O,1,Elimination2,174.05282342
18041_0,O,1,Elimination2,18.010564684
18041_0,C(C(C(C=C(C=O)CO)O)O)=O,1,Elimination2,174.05282342
18043_0,O,1,Elimination2,18.010564684
18043_0,C(C(C(C(C(C=O)=C)O)O)O)=O,1,Elimination2,174.05282342
18045_0,O,1,Elimination2,18.010564684
18045_0,C=CC(O)=O,1,Elimination2,72.021129368
18047_0,O,1,Elimination2,18.010564684
18047_0,C(CO)=CC(O)=O,1,Elimination2,102.031694052
18048_0,O,1,Elimination2,18.010564684
18048_0,C(C(C=C)O)(O)=O,1,Elimination2,102.031694052
18050_0,O,1,Elimination2,18.010564684
18050_0,C(C(CO)O)=C(C(O)=O)CO,1,Elimination2,162.05282341999998
18051_0,O,1,Elimination2,18.010564684
18051_0,C(C(C=CCO)(CO)O)(O)=O,1,Elimination2,162.05282342
18052_0,O,1,Elimination2,18.010564684
18052_0,C(C(C=CC(CO)O)O)(O)=O,1,Elimination2,162.05282342
18053_0,O,1,Elimination2,18.010564684
18053_0,C(C(C(C=CCO)O)O)(O)=O,1,Elimination2,162.05282342
18054_0,O,1,Elimination2,18.010564684
18054_0,C(C=CC(CCO)=O)(O)=O,1,Elimination2,144.042258736
18055_0,O,1,Elimination2,18.010564684
18055_0,C(C(CC(C=C)=O)O)(O)=O,1,Elimination2,144.042258736
18056_0,O,1,Elimination2,18.010564684
18056_0,C(CO)(CC=CC(O)=O)=O,1,Elimination2,144.042258736
18057_0,O,1,Elimination2,18.010564684
18057_0,C(C)(C(C=CC(O)=O)O)=O,1,Elimination2,144.042258736
18058_0,O,1,Elimination2,18.010564684
18058_0,C(C(C=CC(C)=O)O)(O)=O,1,Elimination2,144.042258736
18059_0,O,1,Elimination2,18.010564684
18059_0,C(CC(C=CC(O)=O)O)=O,1,Elimination2,144.042258736
18060_0,O,1,Elimination2,18.010564684
18060_0,C(C(C=CCC=O)O)(O)=O,1,Elimination2,144.04225873599998
18061_0,O,1,Elimination2,18.010564684
18061_0,C(C(CC=CC=O)O)(O)=O,1,Elimination2,144.04225873599998
18063_0,O,1,Elimination2,18.010564684
18063_0,C(C(CCO)=CC=O)(O)=O,1,Elimination2,144.042258736
18065_0,O,1,Elimination2,18.010564684
18065_0,C(CC(C(O)=O)=CCO)=O,1,Elimination2,144.042258736
18066_0,O,1,Elimination2,18.010564684
18066_0,C(C(C=C)(CC=O)O)(O)=O,1,Elimination2,144.042258736
18067_0,O,1,Elimination2,18.010564684
18067_0,C(C(C=CC=O)(C)O)(O)=O,1,Elimination2,144.042258736
18069_0,O,1,Elimination2,18.010564684
18069_0,C(C(C=C(C(O)=O)C)O)=O,1,Elimination2,144.04225873599998
18071_0,O,1,Elimination2,18.010564684
18071_0,C(C(CC(C(O)=O)=C)O)=O,1,Elimination2,144.04225873599998
18072_0,O,1,Elimination2,18.010564684
18072_0,C(CO)=CC(C(C=O)=O)=O,1,Elimination2,142.026608672
18073_0,O,1,Elimination2,18.010564684
18073_0,C=CC(C(C(C=O)=O)O)=O,1,Elimination2,142.026608672
18074_0,O,1,Elimination2,18.010564684
18074_0,C(C(C=CC(CO)=O)=O)=O,1,Elimination2,142.026608672
18075_0,O,1,Elimination2,18.010564684
18075_0,C(C(C(C=O)=O)O)=CC=O,1,Elimination2,142.026608672
18076_0,O,1,Elimination2,18.010564684
18076_0,C(C=CC(CO)=O)=O,1,Elimination2,114.031694052
18077_0,O,1,Elimination2,18.010564684
18077_0,C=CC(C=O)=O,1,Elimination2,84.021129368
18078_0,O,1,Elimination2,18.010564684
18078_0,C=CC(CO)=O,1,Elimination2,86.036779432
18079_0,O,1,Elimination2,18.010564684
18079_0,C(CO)=CC=O,1,Elimination2,86.036779432
18080_0,O,1,Elimination2,18.010564684
18080_0,C(C(C=C)O)=O,1,Elimination2,86.036779432
18081_0,O,1,Elimination2,18.010564684
18081_0,C(C=CC(CO)=O)(O)=O,1,Elimination2,130.026608672
18082_0,O,1,Elimination2,18.010564684
18082_0,C(C=CC(O)=O)=O,1,Elimination2,100.016043988
18083_0,O,1,Elimination2,18.010564684
18083_0,C1OCC(C=1)=O,1,Elimination2,84.021129368
18084_0,O,1,Elimination2,18.010564684
18084_0,C1C(O)OCC(C=1)=O,1,Elimination2,114.031694052
18085_0,O,1,Elimination2,18.010564684
18085_0,C(COC=CC(CO)=O)=O,1,Elimination2,144.042258736
18086_0,O,1,Elimination2,18.010564684
18086_0,C(OCC=CC(CO)=O)=O,1,Elimination2,144.042258736
18087_0,O,1,Elimination2,18.010564684
18087_0,C1COC(C=1)=O,1,Elimination2,84.021129368
18088_0,O,1,Elimination2,18.010564684
18088_0,C(COC(CO)=CC=O)=O,1,Elimination2,144.042258736
18089_0,O,1,Elimination2,18.010564684
18089_0,C(C(C(OCC=O)=C)O)=O,1,Elimination2,144.042258736
18090_0,O,1,Elimination2,18.010564684
18090_0,C(COC(C=CC=O)O)=O,1,Elimination2,144.042258736
18091_0,O,1,Elimination2,18.010564684
18091_0,C(C(C=COCC=O)O)=O,1,Elimination2,144.042258736
18092_0,O,1,Elimination2,18.010564684
18092_0,C1(C(C=C(CO)C1O)O)=O,1,Elimination2,144.042258736
18093_0,O,1,Elimination2,18.010564684
18093_0,C1(CO)C(C(C(C=1)=O)O)O,1,Elimination2,144.042258736
18094_0,O,1,Elimination2,18.010564684
18094_0,C1(C(C(C(C1O)=C)O)O)=O,1,Elimination2,144.042258736
18095_0,O,1,Elimination2,18.010564684
18095_0,C(C(C=CC=O)O)=O,1,Elimination2,114.031694052
18096_0,O,1,Elimination2,18.010564684
18096_0,C(C(C(C=C)=O)O)=O,1,Elimination2,114.031694052
18097_0,O,1,Elimination2,18.010564684
18097_0,C=CC=O,1,Elimination2,56.026214748
18098_0,O,1,Elimination2,18.010564684
18098_0,C=CC(C(C(CO)O)=O)=O,1,Elimination2,144.042258736
18099_0,O,1,Elimination2,18.010564684
18099_0,C(CO)=CC(C(CO)=O)=O,1,Elimination2,144.042258736
18100_0,O,1,Elimination2,18.010564684
18100_0,C=CC(C(C(CO)=O)=O)O,1,Elimination2,144.042258736
18101_0,O,1,Elimination2,18.010564684
18101_0,C(C(C(C=O)=O)O)=CCO,1,Elimination2,144.042258736
18102_0,O,1,Elimination2,18.010564684
18102_0,C=CC(C(C(C=O)=O)O)O,1,Elimination2,144.042258736
18103_0,O,1,Elimination2,18.010564684
18103_0,C(CO)(C(C(C=C)=O)O)=O,1,Elimination2,144.042258736
18104_0,O,1,Elimination2,18.010564684
18104_0,C(C(C(C(C=C)O)=O)O)=O,1,Elimination2,144.042258736
18105_0,O,1,Elimination2,18.010564684
18105_0,C(C(C(CO)O)O)=CC=O,1,Elimination2,146.0579088
18106_0,O,1,Elimination2,18.010564684
18106_0,C(C(C=CC(CO)O)O)=O,1,Elimination2,146.0579088
18107_0,O,1,Elimination2,18.010564684
18107_0,C(C(CO)O)(C(C=C)O)=O,1,Elimination2,146.0579088
18108_0,O,1,Elimination2,18.010564684
18108_0,C(CO)=CC(C(CO)O)=O,1,Elimination2,146.0579088
18109_0,O,1,Elimination2,18.010564684
18109_0,C(C(CO)O)=CC(CO)=O,1,Elimination2,146.0579088
18110_0,O,1,Elimination2,18.010564684
18110_0,C(CO)(C(C=CCO)O)=O,1,Elimination2,146.0579088
18111_0,O,1,Elimination2,18.010564684
18111_0,C=CC(C(C(CO)O)O)=O,1,Elimination2,146.0579088
18112_0,O,1,Elimination2,18.010564684
18112_0,C(CO)(C(C=CCO)O)=O,1,Elimination2,146.0579088
18113_0,O,1,Elimination2,18.010564684
18113_0,C(CO)(C(C(C=C)O)O)=O,1,Elimination2,146.0579088
18114_0,O,1,Elimination2,18.010564684
18114_0,C(C=CC(C(CO)O)=O)(O)=O,1,Elimination2,160.037173356
18115_0,O,1,Elimination2,18.010564684
18115_0,C(C(CO)O)=CC(C(O)=O)=O,1,Elimination2,160.03717335599998
18116_0,O,1,Elimination2,18.010564684
18116_0,C(C(C(C(O)=O)=O)O)=CCO,1,Elimination2,160.03717335599998
18117_0,O,1,Elimination2,18.010564684
18117_0,C(CO)(C(C=CC(O)=O)O)=O,1,Elimination2,160.037173356
18118_0,O,1,Elimination2,18.010564684
18118_0,C(C(C=CC(CO)=O)O)(O)=O,1,Elimination2,160.03717335599998
18119_0,O,1,Elimination2,18.010564684
18119_0,C(C(C(C=CCO)=O)O)(O)=O,1,Elimination2,160.03717335599998
18120_0,O,1,Elimination2,18.010564684
18120_0,C(C(C(C(C=C)O)=O)O)(O)=O,1,Elimination2,160.03717335599998
18121_0,O,1,Elimination2,18.010564684
18121_0,C(C(C=CC(C=O)O)O)(O)=O,1,Elimination2,160.03717335599998
18122_0,O,1,Elimination2,18.010564684
18122_0,C(C(C(C=CC=O)O)O)(O)=O,1,Elimination2,160.03717335599998
18123_0,O,1,Elimination2,18.010564684
18123_0,C(C(C(C(C=C)=O)O)O)(O)=O,1,Elimination2,160.03717335599998
18124_0,O,1,Elimination2,18.010564684
18124_0,C(CO)(C(C=CC(O)=O)O)=O,1,Elimination2,160.037173356
18125_0,O,1,Elimination2,18.010564684
18125_0,C(CC(C=O)=O)=CC=O,1,Elimination2,126.031694052
18126_0,O,1,Elimination2,18.010564684
18126_0,C=CC(CC(C=O)=O)=O,1,Elimination2,126.031694052
18127_0,O,1,Elimination2,18.010564684
18127_0,C(C=CC(C(C)=O)=O)=O,1,Elimination2,126.031694052
18128_0,O,1,Elimination2,18.010564684
18128_0,C(CC(C(C=C)=O)=O)=O,1,Elimination2,126.031694052
18129_0,O,1,Elimination2,18.010564684
18129_0,C(C(C=CC(C)=O)=O)=O,1,Elimination2,126.031694052
18130_0,O,1,Elimination2,18.010564684
18130_0,C(CC=CC(C=O)=O)=O,1,Elimination2,126.031694052
18131_0,O,1,Elimination2,18.010564684
18131_0,C1C(C(CO)O)OC(C=1)=O,1,Elimination2,144.042258736
18132_0,O,1,Elimination2,18.010564684
18132_0,C1C(C(CO)OC(C=1)=O)O,1,Elimination2,144.042258736
18133_0,O,1,Elimination2,18.010564684
18133_0,C1(C(C=CC(CO)O1)O)=O,1,Elimination2,144.042258736
18134_0,O,1,Elimination2,18.010564684
18134_0,C1(C(CO)OC=CC1O)=O,1,Elimination2,144.042258736
18135_0,O,1,Elimination2,18.010564684
18135_0,C1C(OC(C(C=1)=O)CO)O,1,Elimination2,144.042258736
18136_0,O,1,Elimination2,18.010564684
18136_0,C1C(CO)OC(C(C=1)=O)O,1,Elimination2,144.042258736
18137_0,O,1,Elimination2,18.010564684
18137_0,C1C(C(COC(C=1)=O)O)O,1,Elimination2,144.042258736
18138_0,O,1,Elimination2,18.010564684
18138_0,C1(C(C=CC(CO1)O)O)=O,1,Elimination2,144.042258736
18139_0,O,1,Elimination2,18.010564684
18139_0,C1(C(COC=CC1O)O)=O,1,Elimination2,144.042258736
18140_0,O,1,Elimination2,18.010564684
18140_0,C1C(O)OCC(C(C=1)=O)O,1,Elimination2,144.042258736
18141_0,O,1,Elimination2,18.010564684
18141_0,C1C(COC(C(C=1)=O)O)O,1,Elimination2,144.042258736
18142_0,O,1,Elimination2,18.010564684
18142_0,C1(C(O)OCC=CC1O)=O,1,Elimination2,144.042258736
18143_0,O,1,Elimination2,18.010564684
18143_0,C1(COC(C=CC1O)O)=O,1,Elimination2,144.042258736
18144_0,O,1,Elimination2,18.010564684
18144_0,C1C(C(OCC(C=1)=O)O)O,1,Elimination2,144.042258736
18145_0,O,1,Elimination2,18.010564684
18145_0,C1COC(C(C(C=1)=O)O)O,1,Elimination2,144.042258736
18146_0,O,1,Elimination2,18.010564684
18146_0,C1C(COC=1C(CO)=O)O,1,Elimination2,144.042258736
18147_0,O,1,Elimination2,18.010564684
18147_0,C(CO)(C1(C=CCO1)O)=O,1,Elimination2,144.042258736
18148_0,O,1,Elimination2,18.010564684
18148_0,C(CO)(C1C=CC(O1)O)=O,1,Elimination2,144.042258736
18149_0,O,1,Elimination2,18.010564684
18149_0,C(CO)(C1C(C=CO1)O)=O,1,Elimination2,144.042258736
