Source	Target	Reaction Name	Mass
7074_0	C1C(C(CC(C(O)O1)O)N)O	Hemiacetal Formation for 7 membered rings	163.084457901
C(C(C(C(CCO)N)O)O)=O	7076_0	Hemiacetal Formation for 7 membered rings	163.084457901
7076_0	C1CC(C(C(C(O)O1)O)O)N	Hemiacetal Formation for 7 membered rings	163.084457901
C(C(C(CC(CO)N)O)O)=O	7078_0	Hemiacetal Formation for 7 membered rings	163.084457901
7078_0	C1C(CC(C(C(O)O1)O)O)N	Hemiacetal Formation for 7 membered rings	163.084457901
C1(C(O)OC(C(CO)O)C1)=O	7079_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7079_0	C(C(CC(C(CO)O)O)=O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C1(C(C(CO)O)OC(C1)O)=O	7080_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7080_0	C(CC(C(C(CO)O)O)=O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(C)(C1C(C(C(O1)O)O)O)=O	7081_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7081_0	C(C(C(C(C(C)=O)O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(CC1C(C(C(O)O1)O)O)=O	7082_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7082_0	C(CC(C(C(C=O)O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C1C(C(C(O)O1)O)O	7083_0	Hemiacetal Formation for 5 membered rings, inverse	120.04225873600001
7083_0	C(C(C(CO)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	120.04225873600001
C(C1(C(C(C(CO)O1)O)O)O)O	7084_0	Hemiacetal Formation for 5 membered rings, inverse	180.063388104
7084_0	C(CO)(C(C(C(CO)O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	180.063388104
C(C1(CC(C(CO)O1)O)O)=O	7085_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7085_0	C(C(CC(C(CO)O)O)=O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(CC1(C(C(CO1)O)O)O)=O	7086_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7086_0	C(CC(C(C(CO)O)O)=O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(C(C1(CC(CO1)O)O)O)=O	7087_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7087_0	C(C(C(CC(CO)O)=O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(C1C(CC(CO)(O1)O)O)=O	7088_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7088_0	C(C(C(CC(CO)=O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(C1C(C(C(C)(O1)O)O)O)=O	7089_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7089_0	C(C(C(C(C(C)=O)O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C(C(C1C(CC(O)O1)O)O)=O	7090_0	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
7090_0	C(CC(C(C(C=O)O)O)O)=O	Hemiacetal Formation for 5 membered rings, inverse	162.05282342
C1(C(O)OC(CO)C(C1)O)=O	7091_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7091_0	C(C(CC(C(CO)O)O)=O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C1(C(C(CO)OC(C1)O)O)=O	7092_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7092_0	C(CC(C(C(CO)O)O)=O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C1(C(C(O)OC(CO)C1)O)=O	7093_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7093_0	C(C(C(CC(CO)O)=O)O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C1(C(CO)OC(C(C1)O)O)=O	7094_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7094_0	C(CC(C=O)O)(C(CO)O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C1C(C(C(C(CO)(O)O1)O)O)O	7095_0	Hemiacetal Formation for 6 membered rings, inverse	180.063388104
7095_0	C(CO)(C(C(C(CO)O)O)O)=O	Hemiacetal Formation for 6 membered rings, inverse	180.063388104
C(C1(CC(C(CO1)O)O)O)=O	7096_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7096_0	C(C(CC(C(CO)O)O)=O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C(C1C(C(CC(O1)O)O)O)=O	7097_0	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
7097_0	C(CC(C(C(C=O)O)O)O)=O	Hemiacetal Formation for 6 membered rings, inverse	162.05282342
C1(C(O)OCC(C(C1)O)O)=O	7098_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7098_0	C(C(CC(C(CO)O)O)=O)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C1(C(C(COC(C1)O)O)O)=O	7099_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7099_0	C(CC(C(C(CO)O)O)=O)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C1(C(C(O)OCC(C1)O)O)=O	7100_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7100_0	C(C(C(CC(CO)O)=O)O)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C1(C(COC(C(C1)O)O)O)=O	7101_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7101_0	C(CC(C=O)O)(C(CO)O)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C1(C(C(C(O)OCC1)O)O)=O	7102_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7102_0	C(C(C(C=O)O)O)(CCO)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C1(COC(C(C(C1)O)O)O)=O	7103_0	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
7103_0	C(C(C(CC(CO)=O)O)O)=O	Hemiacetal Formation for 7 membered rings, inverse	162.05282342
C(C(CC(C(CO)O)O)=O)(O)=O	7105_0	Transamination	178.04773803999998
C(C(C(CO)O)N)(O)=O	7105_0	Transamination	135.053157773
7105_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
7105_0	C(C(C(CO)O)=O)(O)=O	Transamination	134.021523292
C(C(CC(C(CO)O)O)=O)(O)=O	7105_1	Transamination (inverse)	178.04773803999998
C(C(C(CO)O)N)(O)=O	7105_1	Transamination (inverse)	135.053157773
7105_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
7105_1	C(C(C(CO)O)=O)(O)=O	Transamination (inverse)	134.021523292
C(C(CC(C(CO)O)O)=O)(O)=O	7106_0	Transamination	178.04773803999998
C(C(C(C(C(CO)O)O)O)N)(O)=O	7106_0	Transamination	195.074287141
7106_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination	194.04265266
7106_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7106_1	Transamination (inverse)	178.04773803999998
C(C(C(C(C(CO)O)O)O)N)(O)=O	7106_1	Transamination (inverse)	195.074287141
7106_1	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination (inverse)	194.04265266
7106_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7108_0	Transamination	178.04773803999998
C(C(C(O)=O)N)(O)=O	7108_0	Transamination	119.02185764500001
7108_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
7108_0	C(C(C(O)=O)=O)(O)=O	Transamination	117.99022316400001
C(C(CC(C(CO)O)O)=O)(O)=O	7108_1	Transamination (inverse)	178.04773803999998
C(C(C(O)=O)N)(O)=O	7108_1	Transamination (inverse)	119.02185764500001
7108_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
7108_1	C(C(C(O)=O)=O)(O)=O	Transamination (inverse)	117.99022316400001
C(C(CC(C(CO)O)O)=O)(O)=O	7110_0	Transamination	178.04773803999998
C(C(C(C(O)=O)N)O)(O)=O	7110_0	Transamination	149.032422329
7110_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
7110_0	C(C(C(C(O)=O)=O)O)(O)=O	Transamination	148.00078784800002
C(C(CC(C(CO)O)O)=O)(O)=O	7110_1	Transamination (inverse)	178.04773803999998
C(C(C(C(O)=O)N)O)(O)=O	7110_1	Transamination (inverse)	149.032422329
7110_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
7110_1	C(C(C(C(O)=O)=O)O)(O)=O	Transamination (inverse)	148.00078784800002
C(C(CC(C(CO)O)O)=O)(O)=O	7111_0	Transamination	178.04773803999998
C(C(CO)N)(O)=O	7111_0	Transamination	105.04259308900001
7111_0	C(C(CO)=O)(O)=O	Transamination	104.01095860800001
7111_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7111_1	Transamination (inverse)	178.04773803999998
C(C(CO)N)(O)=O	7111_1	Transamination (inverse)	105.04259308900001
7111_1	C(C(CO)=O)(O)=O	Transamination (inverse)	104.01095860800001
7111_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7112_0	Transamination	178.04773803999998
C(C(CC(C(CO)O)O)N)=O	7112_0	Transamination	163.084457901
7112_0	C(C(CC(C(CO)O)O)=O)=O	Transamination	162.05282342
7112_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7113_0	Transamination	178.04773803999998
C(CN)(CC(C(CO)O)O)=O	7113_0	Transamination	163.084457901
7113_0	C(C(CC(C(CO)O)O)=O)=O	Transamination	162.05282342
7113_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7114_0	Transamination	178.04773803999998
C(C(C(CO)O)O)(CCN)=O	7114_0	Transamination	163.084457901
7114_0	C(CC(C(C(CO)O)O)=O)=O	Transamination	162.05282342
7114_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7115_0	Transamination	178.04773803999998
C(C(CN)O)(CC(CO)O)=O	7115_0	Transamination	163.084457901
7115_0	C(C(C(CC(CO)O)=O)O)=O	Transamination	162.05282342
7115_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7116_0	Transamination	178.04773803999998
C(C(CO)O)(CC(CN)O)=O	7116_0	Transamination	163.084457901
7116_0	C(CC(C=O)O)(C(CO)O)=O	Transamination	162.05282342
7116_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7117_0	Transamination	178.04773803999998
C(C(C(CN)O)O)(CCO)=O	7117_0	Transamination	163.084457901
7117_0	C(C(C(C=O)O)O)(CCO)=O	Transamination	162.05282342
7117_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7118_0	Transamination	178.04773803999998
C(CO)(CC(C(CN)O)O)=O	7118_0	Transamination	163.084457901
7118_0	C(C(C(CC(CO)=O)O)O)=O	Transamination	162.05282342
7118_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7119_0	Transamination	178.04773803999998
C(C)(C(C(C(CN)O)O)O)=O	7119_0	Transamination	163.084457901
7119_0	C(C(C(C(C(C)=O)O)O)O)=O	Transamination	162.05282342
7119_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7120_0	Transamination	178.04773803999998
C(CC(C(C(CN)O)O)O)=O	7120_0	Transamination	163.084457901
7120_0	C(CC(C(C(C=O)O)O)O)=O	Transamination	162.05282342
7120_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7121_0	Transamination	178.04773803999998
C(CN)O	7121_0	Transamination	61.052763849
7121_0	C(CO)=O	Transamination	60.021129368000004
7121_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7122_0	Transamination	178.04773803999998
C(C(C(CN)O)O)O	7122_0	Transamination	121.073893217
7122_0	C(C(C(CO)O)O)=O	Transamination	120.04225873600001
7122_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7123_0	Transamination	178.04773803999998
C(C(C(C(C(CO)N)O)O)O)O	7123_0	Transamination	181.095022585
7123_0	C(CO)(C(C(C(CO)O)O)O)=O	Transamination	180.063388104
7123_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7124_0	Transamination	178.04773803999998
C(CC(C(C(CO)O)O)N)=O	7124_0	Transamination	163.084457901
7124_0	C(CC(C(C(CO)O)O)=O)=O	Transamination	162.05282342
7124_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7125_0	Transamination	178.04773803999998
C(C(C(CC(CO)O)N)O)=O	7125_0	Transamination	163.084457901
7125_0	C(C(C(CC(CO)O)=O)O)=O	Transamination	162.05282342
7125_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7126_0	Transamination	178.04773803999998
C(C(CC(C(CO)O)N)O)=O	7126_0	Transamination	163.084457901
7126_0	C(CC(C=O)O)(C(CO)O)=O	Transamination	162.05282342
7126_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7127_0	Transamination	178.04773803999998
C(C(C(C(CCO)N)O)O)=O	7127_0	Transamination	163.084457901
7127_0	C(C(C(C=O)O)O)(CCO)=O	Transamination	162.05282342
7127_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7128_0	Transamination	178.04773803999998
C(C(C(CC(CO)N)O)O)=O	7128_0	Transamination	163.084457901
7128_0	C(C(C(CC(CO)=O)O)O)=O	Transamination	162.05282342
7128_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7129_0	Transamination	178.04773803999998
C(C(C(C(C(C)N)O)O)O)=O	7129_0	Transamination	163.084457901
7129_0	C(C(C(C(C(C)=O)O)O)O)=O	Transamination	162.05282342
7129_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(CC(C(CO)O)O)=O)(O)=O	7130_0	Transamination	178.04773803999998
C(C(C(C(CCN)O)O)O)=O	7130_0	Transamination	163.084457901
7130_0	C(CC(C(C(C=O)O)O)O)=O	Transamination	162.05282342
7130_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(CN)(O)=O	7131_0	Transamination	75.032028405
C(C(CC(C(CO)O)O)=O)(O)=O	7131_0	Transamination	178.04773803999998
7131_0	C(C(O)=O)=O	Transamination	74.00039392400001
7131_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(CN)(O)=O	7131_1	Transamination (inverse)	75.032028405
C(C(CC(C(CO)O)O)=O)(O)=O	7131_1	Transamination (inverse)	178.04773803999998
7131_1	C(C(O)=O)=O	Transamination (inverse)	74.00039392400001
7131_1	C(C(CC(C(CO)O)O)N)(O)=O	Transamination (inverse)	179.07937252099998
CN	7132_0	Transamination	31.042199165
C(C(CC(C(CO)O)O)=O)(O)=O	7132_0	Transamination	178.04773803999998
7132_0	C=O	Transamination	30.010564684
7132_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(C(C(C(CN)O)O)O)O)O	7133_0	Transamination	181.095022585
C(C(CC(C(CO)O)O)=O)(O)=O	7133_0	Transamination	178.04773803999998
7133_0	C(C(C(C(C(CO)O)O)O)O)=O	Transamination	180.063388104
7133_0	C(C(CC(C(CO)O)O)N)(O)=O	Transamination	179.07937252099998
C(C(O)=O)=O	7134_0	Transamination	74.00039392400001
C(C(C(CO)O)N)(O)=O	7134_0	Transamination	135.053157773
7134_0	C(CN)(O)=O	Transamination	75.032028405
7134_0	C(C(C(CO)O)=O)(O)=O	Transamination	134.021523292
C(C(O)=O)=O	7134_1	Transamination (inverse)	74.00039392400001
C(C(C(CO)O)N)(O)=O	7134_1	Transamination (inverse)	135.053157773
7134_1	C(CN)(O)=O	Transamination (inverse)	75.032028405
7134_1	C(C(C(CO)O)=O)(O)=O	Transamination (inverse)	134.021523292
C(C(O)=O)=O	7135_0	Transamination	74.00039392400001
C(C(C(C(C(CO)O)O)O)N)(O)=O	7135_0	Transamination	195.074287141
7135_0	C(CN)(O)=O	Transamination	75.032028405
7135_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination	194.04265266
C(C(O)=O)=O	7135_1	Transamination (inverse)	74.00039392400001
C(C(C(C(C(CO)O)O)O)N)(O)=O	7135_1	Transamination (inverse)	195.074287141
7135_1	C(CN)(O)=O	Transamination (inverse)	75.032028405
7135_1	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination (inverse)	194.04265266
C(C(O)=O)=O	7136_0	Transamination	74.00039392400001
C(C(C(O)=O)N)(O)=O	7136_0	Transamination	119.02185764500001
7136_0	C(CN)(O)=O	Transamination	75.032028405
7136_0	C(C(C(O)=O)=O)(O)=O	Transamination	117.99022316400001
C(C(O)=O)=O	7136_1	Transamination (inverse)	74.00039392400001
C(C(C(O)=O)N)(O)=O	7136_1	Transamination (inverse)	119.02185764500001
7136_1	C(CN)(O)=O	Transamination (inverse)	75.032028405
7136_1	C(C(C(O)=O)=O)(O)=O	Transamination (inverse)	117.99022316400001
C(C(O)=O)=O	7137_0	Transamination	74.00039392400001
C(C(C(C(O)=O)N)O)(O)=O	7137_0	Transamination	149.032422329
7137_0	C(CN)(O)=O	Transamination	75.032028405
7137_0	C(C(C(C(O)=O)=O)O)(O)=O	Transamination	148.00078784800002
C(C(O)=O)=O	7137_1	Transamination (inverse)	74.00039392400001
C(C(C(C(O)=O)N)O)(O)=O	7137_1	Transamination (inverse)	149.032422329
7137_1	C(CN)(O)=O	Transamination (inverse)	75.032028405
7137_1	C(C(C(C(O)=O)=O)O)(O)=O	Transamination (inverse)	148.00078784800002
C(C(O)=O)=O	7138_0	Transamination	74.00039392400001
C(C(CO)N)(O)=O	7138_0	Transamination	105.04259308900001
7138_0	C(CN)(O)=O	Transamination	75.032028405
7138_0	C(C(CO)=O)(O)=O	Transamination	104.01095860800001
C(C(O)=O)=O	7138_1	Transamination (inverse)	74.00039392400001
C(C(CO)N)(O)=O	7138_1	Transamination (inverse)	105.04259308900001
7138_1	C(CN)(O)=O	Transamination (inverse)	75.032028405
7138_1	C(C(CO)=O)(O)=O	Transamination (inverse)	104.01095860800001
C(C(O)=O)=O	7139_0	Transamination	74.00039392400001
C(C(CC(C(CO)O)O)N)=O	7139_0	Transamination	163.084457901
7139_0	C(CN)(O)=O	Transamination	75.032028405
7139_0	C(C(CC(C(CO)O)O)=O)=O	Transamination	162.05282342
C(C(O)=O)=O	7140_0	Transamination	74.00039392400001
C(CN)(CC(C(CO)O)O)=O	7140_0	Transamination	163.084457901
7140_0	C(CN)(O)=O	Transamination	75.032028405
7140_0	C(C(CC(C(CO)O)O)=O)=O	Transamination	162.05282342
C(C(O)=O)=O	7141_0	Transamination	74.00039392400001
C(C(C(CO)O)O)(CCN)=O	7141_0	Transamination	163.084457901
7141_0	C(CN)(O)=O	Transamination	75.032028405
7141_0	C(CC(C(C(CO)O)O)=O)=O	Transamination	162.05282342
C(C(O)=O)=O	7142_0	Transamination	74.00039392400001
C(C(CN)O)(CC(CO)O)=O	7142_0	Transamination	163.084457901
7142_0	C(CN)(O)=O	Transamination	75.032028405
7142_0	C(C(C(CC(CO)O)=O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7143_0	Transamination	74.00039392400001
C(C(CO)O)(CC(CN)O)=O	7143_0	Transamination	163.084457901
7143_0	C(CN)(O)=O	Transamination	75.032028405
7143_0	C(CC(C=O)O)(C(CO)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7144_0	Transamination	74.00039392400001
C(C(C(CN)O)O)(CCO)=O	7144_0	Transamination	163.084457901
7144_0	C(CN)(O)=O	Transamination	75.032028405
7144_0	C(C(C(C=O)O)O)(CCO)=O	Transamination	162.05282342
C(C(O)=O)=O	7145_0	Transamination	74.00039392400001
C(CO)(CC(C(CN)O)O)=O	7145_0	Transamination	163.084457901
7145_0	C(CN)(O)=O	Transamination	75.032028405
7145_0	C(C(C(CC(CO)=O)O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7146_0	Transamination	74.00039392400001
C(C)(C(C(C(CN)O)O)O)=O	7146_0	Transamination	163.084457901
7146_0	C(CN)(O)=O	Transamination	75.032028405
7146_0	C(C(C(C(C(C)=O)O)O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7147_0	Transamination	74.00039392400001
C(CC(C(C(CN)O)O)O)=O	7147_0	Transamination	163.084457901
7147_0	C(CN)(O)=O	Transamination	75.032028405
7147_0	C(CC(C(C(C=O)O)O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7148_0	Transamination	74.00039392400001
C(CN)O	7148_0	Transamination	61.052763849
7148_0	C(CN)(O)=O	Transamination	75.032028405
7148_0	C(CO)=O	Transamination	60.021129368000004
C(C(O)=O)=O	7149_0	Transamination	74.00039392400001
C(C(C(CN)O)O)O	7149_0	Transamination	121.073893217
7149_0	C(CN)(O)=O	Transamination	75.032028405
7149_0	C(C(C(CO)O)O)=O	Transamination	120.04225873600001
C(C(O)=O)=O	7150_0	Transamination	74.00039392400001
C(C(C(C(C(CO)N)O)O)O)O	7150_0	Transamination	181.095022585
7150_0	C(CN)(O)=O	Transamination	75.032028405
7150_0	C(CO)(C(C(C(CO)O)O)O)=O	Transamination	180.063388104
C(C(O)=O)=O	7151_0	Transamination	74.00039392400001
C(CC(C(C(CO)O)O)N)=O	7151_0	Transamination	163.084457901
7151_0	C(CN)(O)=O	Transamination	75.032028405
7151_0	C(CC(C(C(CO)O)O)=O)=O	Transamination	162.05282342
C(C(O)=O)=O	7152_0	Transamination	74.00039392400001
C(C(C(CC(CO)O)N)O)=O	7152_0	Transamination	163.084457901
7152_0	C(CN)(O)=O	Transamination	75.032028405
7152_0	C(C(C(CC(CO)O)=O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7153_0	Transamination	74.00039392400001
C(C(CC(C(CO)O)N)O)=O	7153_0	Transamination	163.084457901
7153_0	C(CN)(O)=O	Transamination	75.032028405
7153_0	C(CC(C=O)O)(C(CO)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7154_0	Transamination	74.00039392400001
C(C(C(C(CCO)N)O)O)=O	7154_0	Transamination	163.084457901
7154_0	C(CN)(O)=O	Transamination	75.032028405
7154_0	C(C(C(C=O)O)O)(CCO)=O	Transamination	162.05282342
C(C(O)=O)=O	7155_0	Transamination	74.00039392400001
C(C(C(CC(CO)N)O)O)=O	7155_0	Transamination	163.084457901
7155_0	C(CN)(O)=O	Transamination	75.032028405
7155_0	C(C(C(CC(CO)=O)O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7156_0	Transamination	74.00039392400001
C(C(C(C(C(C)N)O)O)O)=O	7156_0	Transamination	163.084457901
7156_0	C(CN)(O)=O	Transamination	75.032028405
7156_0	C(C(C(C(C(C)=O)O)O)O)=O	Transamination	162.05282342
C(C(O)=O)=O	7157_0	Transamination	74.00039392400001
C(C(C(C(CCN)O)O)O)=O	7157_0	Transamination	163.084457901
7157_0	C(CN)(O)=O	Transamination	75.032028405
7157_0	C(CC(C(C(C=O)O)O)O)=O	Transamination	162.05282342
C1(C(C(C(C1CO)O)O)O)=O	7159_0	Transamination (inverse)	162.05282342
C(C(C(CO)O)N)(O)=O	7159_0	Transamination (inverse)	135.053157773
7159_0	C(C(C(CO)O)=O)(O)=O	Transamination (inverse)	134.021523292
7159_0	C(C1C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C1CO)O)O)O)=O	7160_0	Transamination (inverse)	162.05282342
C(C(C(C(C(CO)O)O)O)N)(O)=O	7160_0	Transamination (inverse)	195.074287141
7160_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination (inverse)	194.04265266
7160_0	C(C1C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C1CO)O)O)O)=O	7161_0	Transamination (inverse)	162.05282342
C(C(C(O)=O)N)(O)=O	7161_0	Transamination (inverse)	119.02185764500001
7161_0	C(C(C(O)=O)=O)(O)=O	Transamination (inverse)	117.99022316400001
7161_0	C(C1C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C1CO)O)O)O)=O	7162_0	Transamination (inverse)	162.05282342
C(C(C(C(O)=O)N)O)(O)=O	7162_0	Transamination (inverse)	149.032422329
7162_0	C(C(C(C(O)=O)=O)O)(O)=O	Transamination (inverse)	148.00078784800002
7162_0	C(C1C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C1CO)O)O)O)=O	7163_0	Transamination (inverse)	162.05282342
C(C(CO)N)(O)=O	7163_0	Transamination (inverse)	105.04259308900001
7163_0	C(C(CO)=O)(O)=O	Transamination (inverse)	104.01095860800001
7163_0	C(C1C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C(C1)O)O)O)O)=O	7165_0	Transamination (inverse)	162.05282342
C(C(C(CO)O)N)(O)=O	7165_0	Transamination (inverse)	135.053157773
7165_0	C(C(C(CO)O)=O)(O)=O	Transamination (inverse)	134.021523292
7165_0	C1C(C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C(C1)O)O)O)O)=O	7166_0	Transamination (inverse)	162.05282342
C(C(C(C(C(CO)O)O)O)N)(O)=O	7166_0	Transamination (inverse)	195.074287141
7166_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Transamination (inverse)	194.04265266
7166_0	C1C(C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C(C1)O)O)O)O)=O	7167_0	Transamination (inverse)	162.05282342
C(C(C(O)=O)N)(O)=O	7167_0	Transamination (inverse)	119.02185764500001
7167_0	C(C(C(O)=O)=O)(O)=O	Transamination (inverse)	117.99022316400001
7167_0	C1C(C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C(C1)O)O)O)O)=O	7168_0	Transamination (inverse)	162.05282342
C(C(C(C(O)=O)N)O)(O)=O	7168_0	Transamination (inverse)	149.032422329
7168_0	C(C(C(C(O)=O)=O)O)(O)=O	Transamination (inverse)	148.00078784800002
7168_0	C1C(C(C(C(C1N)O)O)O)O	Transamination (inverse)	163.084457901
C1(C(C(C(C(C1)O)O)O)O)=O	7169_0	Transamination (inverse)	162.05282342
