Source	Target	R or P	Reaction Name	Mass
8723_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8723_1	C(C(C)(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
8723_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8723_1	C(C(C)=O)=O	1	Knoevenagel H (inv)	72.021129368
8724_0	C(C(C)(C(C(CO)=O)O)O)=O	-1	Retro Aldol	162.05282342
8724_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
8724_0	C(C(C)O)=O	1	Retro Aldol	74.036779432
8724_1	C(C(C)(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	162.05282342
8724_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
8724_1	C(C(C)O)=O	1	Knoevenagel H (inv)	74.036779432
8725_0	C(C(CC(CO)(CO)O)=O)=O	-1	Retro Aldol	162.05282342
8725_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8725_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8726_0	C(CO)(CC(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8726_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8726_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8726_1	C(CO)(CC(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8726_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8726_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8727_0	C(CO)(CC(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8727_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8727_0	C(C(C(CO)=O)O)=O	1	Retro Aldol	118.02660867200001
8728_0	C(CC(CO)(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8728_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8728_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8728_1	C(CC(CO)(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8728_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8728_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8730_0	C(CC(CO)(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8730_0	C(C)=O	1	Retro Aldol	44.026214748
8730_0	C(CO)(C(C(CO)=O)O)=O	1	Retro Aldol	148.037173356
8731_0	C(C(C(CO)=O)C(CO)(CO)O)=O	-1	Retro Aldol	192.063388104
8731_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8731_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8731_1	C(C(C(CO)=O)C(CO)(CO)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8731_1	C(CO)(CO)=O	1	Knoevenagel C (inverse)	90.031694052
8731_1	C(CC(CO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8732_0	C(CC(C(C(CO)(CO)O)O)=O)=O	-1	Retro Aldol	192.063388104
8732_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8732_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8732_1	C(CC(C(C(CO)(CO)O)O)=O)=O	-1	Knoevenagel H (inv)	192.063388104
8732_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8732_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8733_0	C(C)(C(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8733_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8733_0	C(C(C(C)=O)O)=O	1	Retro Aldol	102.031694052
8733_1	C(C)(C(C(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8733_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8733_1	C(C(C(C)=O)O)=O	1	Knoevenagel H (inv)	102.031694052
8734_0	C(C)(C(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8734_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8734_0	C(C(C(CO)=O)O)=O	1	Retro Aldol	118.02660867200001
8734_1	C(C)(C(C(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8734_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
8734_1	C(C(C(CO)=O)O)=O	1	Knoevenagel H (inv)	118.02660867200001
8735_0	C(C(C(C)(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8735_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8735_0	C(C(C(C)=O)O)=O	1	Retro Aldol	102.031694052
8735_1	C(C(C(C)(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8735_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8735_1	C(C(C(C)=O)O)=O	1	Knoevenagel H (inv)	102.031694052
8736_0	C(C(C(C)(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8736_0	C(CO)=O	1	Retro Aldol	60.021129368000004
8736_0	C(CO)(C(C(C)=O)O)=O	1	Retro Aldol	132.042258736
8736_1	C(C(C(C)(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8736_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
8736_1	C(CO)(C(C(C)=O)O)=O	1	Knoevenagel H (inv)	132.042258736
8737_0	C(C(C(CC(CO)(CO)O)=O)O)=O	-1	Retro Aldol	192.063388104
8737_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8737_0	C(C(C(C)=O)O)=O	1	Retro Aldol	102.031694052
8738_0	C(C(C(C(CO)=O)O)O)=O	-1	Retro Aldol	148.037173356
8738_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8738_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
8738_1	C(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	148.037173356
8738_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8738_1	C(C=O)=O	1	Knoevenagel H (inv)	58.005479304000005
8739_0	C(C(C(C(CO)=O)O)O)=O	-1	Retro Aldol	148.037173356
8739_0	C(CO)=O	1	Retro Aldol	60.021129368000004
8739_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
8739_1	C(C(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	148.037173356
8739_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
8739_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
8740_0	C(CO)(C(C(C)(C(CO)O)O)O)=O	-1	Retro Aldol	194.079038168
8740_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8740_0	C(C)(C(CO)O)=O	1	Retro Aldol	104.047344116
8740_1	C(CO)(C(C(C)(C(CO)O)O)O)=O	-1	Knoevenagel H (inv)	194.079038168
8740_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8740_1	C(C)(C(CO)O)=O	1	Knoevenagel H (inv)	104.047344116
8741_0	C(C(CO)O)(CC(CO)(CO)O)=O	-1	Retro Aldol	194.079038168
8741_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8741_0	C(C)(C(CO)O)=O	1	Retro Aldol	104.047344116
8742_0	C(C(CO)O)(CC(CO)(CO)O)=O	-1	Retro Aldol	194.079038168
8742_0	C=O	1	Retro Aldol	30.010564684
8742_0	C(CO)(CC(CO)(CO)O)=O	1	Retro Aldol	164.068473484
8742_1	C(C(CO)O)(CC(CO)(CO)O)=O	-1	Knoevenagel H (inv)	194.079038168
8742_1	C=O	1	Knoevenagel H (inv)	30.010564684
8742_1	C(CO)(CC(CO)(CO)O)=O	1	Knoevenagel H (inv)	164.068473484
8743_0	C(C(C(C(CCO)=O)O)O)(CO)=O	-1	Retro Aldol	192.063388104
8743_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8743_0	C(C(CCO)=O)=O	1	Retro Aldol	102.031694052
8743_1	C(C(C(C(CCO)=O)O)O)(CO)=O	-1	Knoevenagel H (inv)	192.063388104
8743_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8743_1	C(C(CCO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8744_0	C(C(C(C(CCO)=O)O)O)(CO)=O	-1	Retro Aldol	192.063388104
8744_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8744_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
8744_1	C(C(C(C(CCO)=O)O)O)(CO)=O	-1	Knoevenagel H (inv)	192.063388104
8744_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
8744_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
8745_0	C(C(C(C(CCO)=O)O)O)(CO)=O	-1	Retro Aldol	192.063388104
8745_0	C=O	1	Retro Aldol	30.010564684
8745_0	C(C)(C(C(C(CO)=O)O)O)=O	1	Retro Aldol	162.05282342
8746_0	C(C(CCO)(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8746_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8746_0	C(C(CCO)=O)=O	1	Retro Aldol	102.031694052
8746_1	C(C(CCO)(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8746_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8746_1	C(C(CCO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8747_0	C(C(CCO)(C(C(CO)=O)O)O)=O	-1	Retro Aldol	192.063388104
8747_0	C(C(CO)=O)=O	1	Retro Aldol	88.016043988
8747_0	C(C(CCO)O)=O	1	Retro Aldol	104.047344116
8747_1	C(C(CCO)(C(C(CO)=O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8747_1	C(C(CO)=O)=O	1	Knoevenagel H (inv)	88.016043988
8747_1	C(C(CCO)O)=O	1	Knoevenagel H (inv)	104.047344116
8748_0	C(C(C(CO)C(CO)(CO)O)=O)=O	-1	Retro Aldol	192.063388104
8748_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8748_0	C(C(CCO)=O)=O	1	Retro Aldol	102.031694052
8748_1	C(C(C(CO)C(CO)(CO)O)=O)=O	-1	Knoevenagel C (inverse)	192.063388104
8748_1	C(CO)(CO)=O	1	Knoevenagel C (inverse)	90.031694052
8748_1	C(C(CCO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8749_0	C(C(C(CO)C(CO)(CO)O)=O)=O	-1	Retro Aldol	192.063388104
8749_0	C=O	1	Retro Aldol	30.010564684
8749_0	C(C(CC(CO)(CO)O)=O)=O	1	Retro Aldol	162.05282342
8749_1	C(C(C(CO)C(CO)(CO)O)=O)=O	-1	Knoevenagel C (inverse)	192.063388104
8749_1	C=O	1	Knoevenagel C (inverse)	30.010564684
8749_1	C(C(CC(CO)(CO)O)=O)=O	1	Knoevenagel C (inverse)	162.05282342
8750_0	C(CO)(C(C(CO)(CCO)O)O)=O	-1	Retro Aldol	194.079038168
8750_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8750_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8750_1	C(CO)(C(C(CO)(CCO)O)O)=O	-1	Knoevenagel H (inv)	194.079038168
8750_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8750_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
8751_0	C(C(C(CO)(CO)O)O)(CCO)=O	-1	Retro Aldol	194.079038168
8751_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8751_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8751_1	C(C(C(CO)(CO)O)O)(CCO)=O	-1	Knoevenagel H (inv)	194.079038168
8751_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8751_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
8752_0	C(C(C(CO)(CO)O)O)(CCO)=O	-1	Retro Aldol	194.079038168
8752_0	C=O	1	Retro Aldol	30.010564684
8752_0	C(C)(C(C(CO)(CO)O)O)=O	1	Retro Aldol	164.068473484
8753_0	C(CO)(C(CO)C(CO)(CO)O)=O	-1	Retro Aldol	194.079038168
8753_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8753_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8753_1	C(CO)(C(CO)C(CO)(CO)O)=O	-1	Knoevenagel C (inverse)	194.079038168
8753_1	C(CO)(CO)=O	1	Knoevenagel C (inverse)	90.031694052
8753_1	C(CO)(CCO)=O	1	Knoevenagel C (inverse)	104.047344116
8754_0	C(CO)(C(CO)C(CO)(CO)O)=O	-1	Retro Aldol	194.079038168
8754_0	C=O	1	Retro Aldol	30.010564684
8754_0	C(CO)(CC(CO)(CO)O)=O	1	Retro Aldol	164.068473484
8754_1	C(CO)(C(CO)C(CO)(CO)O)=O	-1	Knoevenagel C (inverse)	194.079038168
8754_1	C=O	1	Knoevenagel C (inverse)	30.010564684
8754_1	C(CO)(CC(CO)(CO)O)=O	1	Knoevenagel C (inverse)	164.068473484
8755_0	C(C(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	178.04773804
8755_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8755_0	C(C(C=O)O)=O	1	Retro Aldol	88.016043988
8755_1	C(C(C(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	178.04773804
8755_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8755_1	C(C(C=O)O)=O	1	Knoevenagel H (inv)	88.016043988
8756_0	C(C(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	178.04773804
8756_0	C(CO)=O	1	Retro Aldol	60.021129368000004
8756_0	C(C(C(CO)=O)O)=O	1	Retro Aldol	118.02660867200001
8756_1	C(C(C(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	178.04773804
8756_1	C(CO)=O	1	Knoevenagel H (inv)	60.021129368000004
8756_1	C(C(C(CO)=O)O)=O	1	Knoevenagel H (inv)	118.02660867200001
8757_0	C(CO)(C(C(CO)(C)O)O)=O	-1	Retro Aldol	164.068473484
8757_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8757_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8757_1	C(CO)(C(C(CO)(C)O)O)=O	-1	Knoevenagel H (inv)	164.068473484
8757_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8757_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
8758_0	C(CO)(CC(CO)(CO)O)=O	-1	Retro Aldol	164.068473484
8758_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8758_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8759_0	C(C)(C(C(CO)(CO)O)O)=O	-1	Retro Aldol	164.068473484
8759_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8759_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8759_1	C(C)(C(C(CO)(CO)O)O)=O	-1	Knoevenagel H (inv)	164.068473484
8759_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8759_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
8760_0	C(CC(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8760_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8760_0	C(CC(C=O)O)=O	1	Retro Aldol	102.031694052
8760_1	C(CC(C(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8760_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8760_1	C(CC(C=O)O)=O	1	Knoevenagel H (inv)	102.031694052
8761_0	C(CC(C(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8761_0	C(C)=O	1	Retro Aldol	44.026214748
8761_0	C(C(C(C(CO)=O)O)O)=O	1	Retro Aldol	148.037173356
8762_0	C(C(CC(C(C(CO)=O)O)O)O)=O	-1	Retro Aldol	192.063388104
8762_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8762_0	C(CC(C=O)O)=O	1	Retro Aldol	102.031694052
8762_1	C(C(CC(C(C(CO)=O)O)O)O)=O	-1	Knoevenagel H (inv)	192.063388104
8762_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8762_1	C(CC(C=O)O)=O	1	Knoevenagel H (inv)	102.031694052
8763_0	C(C(C(CO)(CO)O)C(C=O)O)=O	-1	Retro Aldol	192.063388104
8763_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8763_0	C(CC(C=O)O)=O	1	Retro Aldol	102.031694052
8763_1	C(C(C(CO)(CO)O)C(C=O)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8763_1	C(CO)(CO)=O	1	Knoevenagel C (inverse)	90.031694052
8763_1	C(CC(C=O)O)=O	1	Knoevenagel C (inverse)	102.031694052
8764_0	C(C(C(CO)(CO)O)C(C=O)O)=O	-1	Retro Aldol	192.063388104
8764_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
8764_0	C(CC(CO)(CO)O)=O	1	Retro Aldol	134.0579088
8764_1	C(C(C(CO)(CO)O)C(C=O)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8764_1	C(C=O)=O	1	Knoevenagel C (inverse)	58.005479304000005
8764_1	C(CC(CO)(CO)O)=O	1	Knoevenagel C (inverse)	134.0579088
8765_0	C(CO)(C(C(C)O)O)=O	-1	Retro Aldol	134.0579088
8765_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8765_0	C(C)=O	1	Retro Aldol	44.026214748
8765_1	C(CO)(C(C(C)O)O)=O	-1	Knoevenagel H (inv)	134.0579088
8765_1	C(CO)(CO)=O	1	Knoevenagel H (inv)	90.031694052
8765_1	C(C)=O	1	Knoevenagel H (inv)	44.026214748
8766_0	C(CC(CO)(CO)O)=O	-1	Retro Aldol	134.0579088
8766_0	C(CO)(CO)=O	1	Retro Aldol	90.031694052
8766_0	C(C)=O	1	Retro Aldol	44.026214748
8767_0	C(C(C(CO)=O)C(C(CO)O)O)=O	-1	Retro Aldol	192.063388104
8767_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8767_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8767_1	C(C(C(CO)=O)C(C(CO)O)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8767_1	C(C(CO)O)=O	1	Knoevenagel C (inverse)	90.031694052
8767_1	C(CC(CO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8768_0	C(CC(C(C(C(CO)O)O)O)=O)=O	-1	Retro Aldol	192.063388104
8768_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8768_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8768_1	C(CC(C(C(C(CO)O)O)O)=O)=O	-1	Knoevenagel H (inv)	192.063388104
8768_1	C(C(CO)O)=O	1	Knoevenagel H (inv)	90.031694052
8768_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8769_0	C(C(C(CC(C(CO)O)O)=O)O)=O	-1	Retro Aldol	192.063388104
8769_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8769_0	C(C(C(C)=O)O)=O	1	Retro Aldol	102.031694052
8770_0	C(C(CO)O)(CC(C(CO)O)O)=O	-1	Retro Aldol	194.079038168
8770_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8770_0	C(C)(C(CO)O)=O	1	Retro Aldol	104.047344116
8771_0	C(C(CO)O)(CC(C(CO)O)O)=O	-1	Retro Aldol	194.079038168
8771_0	C=O	1	Retro Aldol	30.010564684
8771_0	C(CO)(CC(C(CO)O)O)=O	1	Retro Aldol	164.068473484
8771_1	C(C(CO)O)(CC(C(CO)O)O)=O	-1	Knoevenagel H (inv)	194.079038168
8771_1	C=O	1	Knoevenagel H (inv)	30.010564684
8771_1	C(CO)(CC(C(CO)O)O)=O	1	Knoevenagel H (inv)	164.068473484
8772_0	C(C(C(CO)C(C(CO)O)O)=O)=O	-1	Retro Aldol	192.063388104
8772_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8772_0	C(C(CCO)=O)=O	1	Retro Aldol	102.031694052
8772_1	C(C(C(CO)C(C(CO)O)O)=O)=O	-1	Knoevenagel C (inverse)	192.063388104
8772_1	C(C(CO)O)=O	1	Knoevenagel C (inverse)	90.031694052
8772_1	C(C(CCO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8773_0	C(C(C(CO)C(C(CO)O)O)=O)=O	-1	Retro Aldol	192.063388104
8773_0	C(C(CC(C(CO)O)O)=O)=O	1	Retro Aldol	162.05282342
8773_0	C=O	1	Retro Aldol	30.010564684
8773_1	C(C(C(CO)C(C(CO)O)O)=O)=O	-1	Knoevenagel C (inverse)	192.063388104
8773_1	C(C(CC(C(CO)O)O)=O)=O	1	Knoevenagel C (inverse)	162.05282342
8773_1	C=O	1	Knoevenagel C (inverse)	30.010564684
8774_0	C(C(C(C(CO)O)O)O)(CCO)=O	-1	Retro Aldol	194.079038168
8774_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8774_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8774_1	C(C(C(C(CO)O)O)O)(CCO)=O	-1	Knoevenagel H (inv)	194.079038168
8774_1	C(C(CO)O)=O	1	Knoevenagel H (inv)	90.031694052
8774_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)	104.047344116
8775_0	C(C(C(C(CO)O)O)O)(CCO)=O	-1	Retro Aldol	194.079038168
8775_0	C=O	1	Retro Aldol	30.010564684
8775_0	C(C)(C(C(C(CO)O)O)O)=O	1	Retro Aldol	164.068473484
8776_0	C(CO)(C(CO)C(C(CO)O)O)=O	-1	Retro Aldol	194.079038168
8776_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8776_0	C(CO)(CCO)=O	1	Retro Aldol	104.047344116
8776_1	C(CO)(C(CO)C(C(CO)O)O)=O	-1	Knoevenagel C (inverse)	194.079038168
8776_1	C(C(CO)O)=O	1	Knoevenagel C (inverse)	90.031694052
8776_1	C(CO)(CCO)=O	1	Knoevenagel C (inverse)	104.047344116
8777_0	C(CO)(C(CO)C(C(CO)O)O)=O	-1	Retro Aldol	194.079038168
8777_0	C=O	1	Retro Aldol	30.010564684
8777_0	C(CO)(CC(C(CO)O)O)=O	1	Retro Aldol	164.068473484
8777_1	C(CO)(C(CO)C(C(CO)O)O)=O	-1	Knoevenagel C (inverse)	194.079038168
8777_1	C=O	1	Knoevenagel C (inverse)	30.010564684
8777_1	C(CO)(CC(C(CO)O)O)=O	1	Knoevenagel C (inverse)	164.068473484
8778_0	C(C(C(C(CO)O)O)C(C=O)O)=O	-1	Retro Aldol	192.063388104
8778_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8778_0	C(CC(C=O)O)=O	1	Retro Aldol	102.031694052
8778_1	C(C(C(C(CO)O)O)C(C=O)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8778_1	C(C(CO)O)=O	1	Knoevenagel C (inverse)	90.031694052
8778_1	C(CC(C=O)O)=O	1	Knoevenagel C (inverse)	102.031694052
8779_0	C(C(C(C(CO)O)O)C(C=O)O)=O	-1	Retro Aldol	192.063388104
8779_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
8779_0	C(CC(C(CO)O)O)=O	1	Retro Aldol	134.0579088
8779_1	C(C(C(C(CO)O)O)C(C=O)O)=O	-1	Knoevenagel C (inverse)	192.063388104
8779_1	C(C=O)=O	1	Knoevenagel C (inverse)	58.005479304000005
8779_1	C(CC(C(CO)O)O)=O	1	Knoevenagel C (inverse)	134.0579088
8780_0	C(CC(C(CO)O)O)=O	-1	Retro Aldol	134.0579088
8780_0	C(C(CO)O)=O	1	Retro Aldol	90.031694052
8780_0	C(C)=O	1	Retro Aldol	44.026214748
8781_0	C(C(C)(CC(C=O)=O)O)=O	-1	Retro Aldol	144.042258736
8781_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8781_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8782_0	C(CO)(CC(CC(C=O)=O)O)=O	-1	Retro Aldol	174.05282342
8782_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8782_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8783_0	C(CO)(CC(CC(C=O)=O)O)=O	-1	Retro Aldol	174.05282342
8783_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8783_0	C(CC(C=O)=O)=O	1	Retro Aldol	100.016043988
8784_0	C(CC(CO)(CC(C=O)=O)O)=O	-1	Retro Aldol	174.05282342
8784_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8784_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8785_0	C(CC(CO)(CC(C=O)=O)O)=O	-1	Retro Aldol	174.05282342
8785_0	C(C)=O	1	Retro Aldol	44.026214748
8785_0	C(CO)(CC(C=O)=O)=O	1	Retro Aldol	130.026608672
8786_0	C(C(C(CO)=O)C(C(C)=O)O)=O	-1	Retro Aldol	174.05282342
8786_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8786_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8786_1	C(C(C(CO)=O)C(C(C)=O)O)=O	-1	Knoevenagel C (inverse)	174.05282342
8786_1	C(C(C)=O)=O	1	Knoevenagel C (inverse)	72.021129368
8786_1	C(CC(CO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8787_0	C(C(C)(C(C=O)C(CO)=O)O)=O	-1	Retro Aldol	174.05282342
8787_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8787_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8787_1	C(C(C)(C(C=O)C(CO)=O)O)=O	-1	Knoevenagel C (inverse)	174.05282342
8787_1	C(C(C)=O)=O	1	Knoevenagel C (inverse)	72.021129368
8787_1	C(CC(CO)=O)=O	1	Knoevenagel C (inverse)	102.031694052
8788_0	C(CC(C(C(C(C)=O)O)O)=O)=O	-1	Retro Aldol	174.05282342
8788_0	C(C)(CO)=O	1	Retro Aldol	74.036779432
8788_0	C(CC(C=O)=O)=O	1	Retro Aldol	100.016043988
8788_1	C(CC(C(C(C(C)=O)O)O)=O)=O	-1	Knoevenagel H (inv)	174.05282342
8788_1	C(C)(CO)=O	1	Knoevenagel H (inv)	74.036779432
8788_1	C(CC(C=O)=O)=O	1	Knoevenagel H (inv)	100.016043988
8789_0	C(CC(C(C(C(C)=O)O)O)=O)=O	-1	Retro Aldol	174.05282342
8789_0	C(C(C)=O)=O	1	Retro Aldol	72.021129368
8789_0	C(CC(CO)=O)=O	1	Retro Aldol	102.031694052
8789_1	C(CC(C(C(C(C)=O)O)O)=O)=O	-1	Knoevenagel H (inv)	174.05282342
8789_1	C(C(C)=O)=O	1	Knoevenagel H (inv)	72.021129368
8789_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)	102.031694052
8790_0	C(C(C)(C(C(CC=O)=O)O)O)=O	-1	Retro Aldol	174.05282342
8790_0	C(CC(C=O)=O)=O	1	Retro Aldol	100.016043988
8790_0	C(C(C)O)=O	1	Retro Aldol	74.036779432
8790_1	C(C(C)(C(C(CC=O)=O)O)O)=O	-1	Knoevenagel H (inv)	174.05282342
8790_1	C(CC(C=O)=O)=O	1	Knoevenagel H (inv)	100.016043988
8790_1	C(C(C)O)=O	1	Knoevenagel H (inv)	74.036779432
8791_0	C(C(C)(C(C(CC=O)=O)O)O)=O	-1	Retro Aldol	174.05282342
